example_id,category,n_choices,question_char_len,source_index,dataset_revision,correct_label
mmlu_pro:test:3585,chemistry,10,147,3464,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3586,chemistry,10,122,3465,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3587,chemistry,10,297,3466,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3588,chemistry,10,172,3467,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3589,chemistry,10,287,3468,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3590,chemistry,10,81,3469,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3591,chemistry,10,87,3470,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3592,chemistry,10,190,3471,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3593,chemistry,10,149,3472,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3594,chemistry,10,264,3473,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3595,chemistry,10,109,3474,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3596,chemistry,10,205,3475,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3597,chemistry,10,159,3476,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3598,chemistry,10,395,3477,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3599,chemistry,10,127,3478,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3600,chemistry,10,77,3479,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3601,chemistry,10,242,3480,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3602,chemistry,10,419,3481,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3603,chemistry,10,231,3482,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3604,chemistry,10,145,3483,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3605,chemistry,10,417,3484,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3606,chemistry,10,236,3485,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3607,chemistry,10,295,3486,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3608,chemistry,10,225,3487,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3609,chemistry,10,234,3488,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3611,chemistry,10,252,3490,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3612,chemistry,10,166,3491,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3613,chemistry,10,102,3492,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3614,chemistry,10,184,3493,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3615,chemistry,10,283,3494,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3616,chemistry,10,51,3495,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3617,chemistry,10,488,3496,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3618,chemistry,10,289,3497,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3619,chemistry,10,183,3498,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3620,chemistry,10,113,3499,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3621,chemistry,10,307,3500,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3622,chemistry,10,337,3501,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3623,chemistry,10,212,3502,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3624,chemistry,10,243,3503,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3625,chemistry,8,87,3504,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3627,chemistry,10,66,3506,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3628,chemistry,10,67,3507,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3629,chemistry,8,41,3508,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3630,chemistry,9,37,3509,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3631,chemistry,9,77,3510,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3632,chemistry,10,79,3511,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3633,chemistry,10,161,3512,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3634,chemistry,6,158,3513,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3635,chemistry,4,67,3514,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3636,chemistry,10,135,3515,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3637,chemistry,10,230,3516,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3638,chemistry,10,191,3517,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3639,chemistry,10,817,3518,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3640,chemistry,10,306,3519,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3641,chemistry,10,325,3520,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3642,chemistry,10,364,3521,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3643,chemistry,10,143,3522,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3644,chemistry,10,218,3523,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3645,chemistry,4,197,3524,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3646,chemistry,10,275,3525,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3647,chemistry,10,61,3526,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3648,chemistry,10,321,3527,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3649,chemistry,10,230,3528,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3650,chemistry,10,579,3529,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3651,chemistry,10,708,3530,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3652,chemistry,10,333,3531,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3653,chemistry,10,257,3532,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3654,chemistry,10,382,3533,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3655,chemistry,10,260,3534,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3656,chemistry,10,513,3535,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3657,chemistry,10,162,3536,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3658,chemistry,10,320,3537,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3660,chemistry,9,66,3539,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3661,chemistry,6,54,3540,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3663,chemistry,10,240,3542,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3664,chemistry,10,381,3543,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3665,chemistry,10,144,3544,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3666,chemistry,10,141,3545,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3667,chemistry,10,199,3546,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3668,chemistry,10,171,3547,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3669,chemistry,10,261,3548,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3670,chemistry,10,383,3549,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3671,chemistry,10,181,3550,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3672,chemistry,10,233,3551,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3673,chemistry,10,201,3552,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3674,chemistry,10,134,3553,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3675,chemistry,10,186,3554,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3676,chemistry,10,281,3555,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3677,chemistry,10,252,3556,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3678,chemistry,10,308,3557,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3679,chemistry,10,186,3558,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3680,chemistry,10,648,3559,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3681,chemistry,10,280,3560,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3683,chemistry,10,211,3562,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3684,chemistry,10,140,3563,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3685,chemistry,10,207,3564,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3686,chemistry,10,121,3565,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3687,chemistry,10,130,3566,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3689,chemistry,10,149,3567,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3690,chemistry,10,236,3568,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3691,chemistry,10,308,3569,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3692,chemistry,10,190,3570,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3693,chemistry,10,176,3571,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3694,chemistry,10,162,3572,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3695,chemistry,10,307,3573,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3696,chemistry,10,204,3574,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3697,chemistry,8,411,3575,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3698,chemistry,10,362,3576,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3699,chemistry,10,112,3577,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3700,chemistry,10,226,3578,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3701,chemistry,10,351,3579,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3703,chemistry,9,84,3580,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3704,chemistry,10,272,3581,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3705,chemistry,10,698,3582,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3706,chemistry,10,168,3583,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3707,chemistry,10,150,3584,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3708,chemistry,10,121,3585,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3709,chemistry,10,240,3586,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3710,chemistry,10,327,3587,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3711,chemistry,10,121,3588,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3712,chemistry,10,252,3589,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3713,chemistry,10,87,3590,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3714,chemistry,10,425,3591,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3715,chemistry,10,26,3592,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3716,chemistry,9,113,3593,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3717,chemistry,7,47,3594,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3718,chemistry,10,148,3595,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3719,chemistry,10,84,3596,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3720,chemistry,10,124,3597,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3721,chemistry,10,149,3598,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3722,chemistry,10,52,3599,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3723,chemistry,9,163,3600,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3724,chemistry,10,102,3601,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3725,chemistry,10,52,3602,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3726,chemistry,10,75,3603,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3727,chemistry,9,194,3604,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3728,chemistry,10,411,3605,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3729,chemistry,10,236,3606,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3730,chemistry,10,251,3607,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3731,chemistry,10,359,3608,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3732,chemistry,10,141,3609,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3733,chemistry,10,98,3610,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3734,chemistry,10,438,3611,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3736,chemistry,10,378,3613,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3737,chemistry,10,314,3614,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3738,chemistry,10,267,3615,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3739,chemistry,10,244,3616,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3740,chemistry,10,389,3617,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3741,chemistry,10,292,3618,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3742,chemistry,10,158,3619,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3743,chemistry,10,129,3620,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3744,chemistry,10,177,3621,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3745,chemistry,10,120,3622,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3746,chemistry,10,226,3623,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3747,chemistry,10,222,3624,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3748,chemistry,10,84,3625,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3749,chemistry,10,168,3626,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3751,chemistry,10,187,3628,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3753,chemistry,10,112,3630,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3754,chemistry,10,25,3631,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3755,chemistry,10,138,3632,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3756,chemistry,10,126,3633,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3757,chemistry,10,384,3634,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3758,chemistry,10,135,3635,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3759,chemistry,10,307,3636,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3760,chemistry,10,259,3637,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3761,chemistry,10,90,3638,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3762,chemistry,10,220,3639,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3763,chemistry,10,179,3640,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3764,chemistry,10,181,3641,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3765,chemistry,10,356,3642,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3766,chemistry,10,284,3643,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3768,chemistry,10,168,3645,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3769,chemistry,10,272,3646,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3771,chemistry,9,158,3648,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3772,chemistry,10,148,3649,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3773,chemistry,10,82,3650,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3774,chemistry,10,304,3651,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3775,chemistry,10,122,3652,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3776,chemistry,10,342,3653,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3777,chemistry,10,223,3654,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3778,chemistry,10,226,3655,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3779,chemistry,10,228,3656,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3780,chemistry,10,264,3657,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3781,chemistry,10,244,3658,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3782,chemistry,10,430,3659,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3783,chemistry,10,303,3660,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3784,chemistry,4,310,3661,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3785,chemistry,10,135,3662,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3786,chemistry,10,159,3663,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3787,chemistry,10,146,3664,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3789,chemistry,4,139,3666,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3790,chemistry,10,103,3667,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3791,chemistry,10,290,3668,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3792,chemistry,10,349,3669,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3793,chemistry,10,90,3670,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3794,chemistry,10,211,3671,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3795,chemistry,10,232,3672,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3796,chemistry,10,489,3673,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3797,chemistry,10,236,3674,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3798,chemistry,10,450,3675,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3799,chemistry,10,342,3676,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3800,chemistry,10,164,3677,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3801,chemistry,9,362,3678,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3802,chemistry,10,421,3679,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3803,chemistry,10,139,3680,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3804,chemistry,8,102,3681,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3805,chemistry,10,181,3682,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3806,chemistry,10,132,3683,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3807,chemistry,10,163,3684,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3808,chemistry,8,49,3685,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3809,chemistry,9,195,3686,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3810,chemistry,10,72,3687,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3811,chemistry,10,46,3688,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3812,chemistry,9,87,3689,b189ec765aa7ed75c8acfea42df31fdae71f97be,I
mmlu_pro:test:3813,chemistry,10,63,3690,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3814,chemistry,10,127,3691,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3815,chemistry,10,261,3692,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3816,chemistry,10,238,3693,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3817,chemistry,10,967,3694,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3818,chemistry,10,227,3695,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3819,chemistry,10,239,3696,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3820,chemistry,10,184,3697,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3821,chemistry,10,234,3698,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3822,chemistry,10,175,3699,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3823,chemistry,10,105,3700,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3824,chemistry,10,253,3701,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3825,chemistry,10,368,3702,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3826,chemistry,10,479,3703,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3827,chemistry,10,300,3704,b189ec765aa7ed75c8acfea42df31fdae71f97be,E
mmlu_pro:test:3828,chemistry,10,460,3705,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3829,chemistry,10,244,3706,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3830,chemistry,10,241,3707,b189ec765aa7ed75c8acfea42df31fdae71f97be,J
mmlu_pro:test:3831,chemistry,10,286,3708,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3832,chemistry,10,136,3709,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3833,chemistry,10,167,3710,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3834,chemistry,10,920,3711,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3835,chemistry,10,539,3712,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3836,chemistry,10,56,3713,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3837,chemistry,10,218,3714,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3838,chemistry,10,251,3715,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3839,chemistry,10,199,3716,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3840,chemistry,10,185,3717,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
mmlu_pro:test:3841,chemistry,10,274,3718,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3842,chemistry,10,141,3719,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3843,chemistry,10,162,3720,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3844,chemistry,10,180,3721,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3845,chemistry,10,282,3722,b189ec765aa7ed75c8acfea42df31fdae71f97be,B
mmlu_pro:test:3846,chemistry,10,236,3723,b189ec765aa7ed75c8acfea42df31fdae71f97be,A
mmlu_pro:test:3847,chemistry,10,617,3724,b189ec765aa7ed75c8acfea42df31fdae71f97be,F
mmlu_pro:test:3848,chemistry,10,259,3725,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3849,chemistry,10,380,3726,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3850,chemistry,10,142,3727,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3851,chemistry,10,155,3728,b189ec765aa7ed75c8acfea42df31fdae71f97be,G
mmlu_pro:test:3852,chemistry,10,82,3729,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3853,chemistry,10,122,3730,b189ec765aa7ed75c8acfea42df31fdae71f97be,H
mmlu_pro:test:3854,chemistry,10,371,3731,b189ec765aa7ed75c8acfea42df31fdae71f97be,D
mmlu_pro:test:3855,chemistry,10,120,3732,b189ec765aa7ed75c8acfea42df31fdae71f97be,C
