source,question_id,model_alias,model_endpoint,family,score_condition,displayed_confidence,displayed_token,frozen_answer,stage1_correct,parsed_action,verify,raw_response,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key
task007a,mmlu_pro:test:11183,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,I,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",747,18,0.001674,447e787fe2b82ea1090dfaca151d6255334a976c1078ac9dfbcffadc50e499e1,verification:441098da97e4c4303219a8b1cd4979a7ed98a3e3746064dae265e3348aa3ab15
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",284,14,0.001416,25b746272b22af916039381a03bc54da6c8ed91e7ad0897d52d4ad16edf65afc,verification:f1d791f1725efb56bea7f70c87d4bc204b29d66ae9a062df8b67eb00afedae63
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",301,14,0.001484,85ffed6305853202d9102f9838d8342fc672a5ae8ef8789fe922290a6284db3d,verification:58832a448d9570611396b59fcdc1122d4b07b109820ac15f500b03aad64daaa9
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",301,16,0.001524,40b952c8e383e01aeddef6aa38153325bb382e0ec75dd736a6b3b9bb37288400,verification:8e92591a27df833396f8ca45f482acff1c885537378164dfc2a5a00e21f783f1
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",301,16,0.001524,8ebdcfd194f89ecaf20f9fc24fe2dd75e71ce28e8ac6b88afb1d707374a27856,verification:cbe6ba202872ce7aeab66c7e667a772cc3371cade8940aa2fea06e42b546284d
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",285,14,0.00142,e6acd82acfd93ac92d3b0b54af9436b98295b68d47cabcfa10b52986432aad26,verification:eda47b0ae1b6e46c84022cba1b926fea1ce6537f898001dc616241f7b422ddb6
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",302,14,0.001488,b1405146d91210907543191c54ec781bae8271f795151c3a1c76bec225078f1b,verification:62ca7608278b14ce6d79fe306d086aa0009f8ed5b138993b07961e80ba1dbae4
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",302,14,0.001488,2d99dc63813701b5200980785a992941cbd806b5d5730fb0f83fe623c255d5c4,verification:85c720571201c3d305283011dea77ede10cf6cab3e1246666771a2fccd5d3429
task007a,mmlu_pro:test:10667,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",302,16,0.001528,987af4f6adf2813ba2421e479b59ba2d34c49d836ad73ba6d0b07d9dcd0950fa,verification:f1e13cd96ddaee01f54e0bbf9a42d3646706acc05c75dc910e6311cc65c127b5
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",644,18,0.001468,25b746272b22af916039381a03bc54da6c8ed91e7ad0897d52d4ad16edf65afc,verification:99b0e9de4ca04a9157109573443887ac18686e247dfa93063a8ca65f93fa3a78
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",672,18,0.001524,85ffed6305853202d9102f9838d8342fc672a5ae8ef8789fe922290a6284db3d,verification:e94b00fe78ec5d22abb58e262f1c7bafc0d10d19fae22c41abbe3738c8de11f6
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",672,18,0.001524,40b952c8e383e01aeddef6aa38153325bb382e0ec75dd736a6b3b9bb37288400,verification:ca752224786ff2af7a5755b54dc4ef29a830974ff76477003a9559259e23f79c
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,D,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",672,25,0.001594,8ebdcfd194f89ecaf20f9fc24fe2dd75e71ce28e8ac6b88afb1d707374a27856,verification:10d6c84f17d351224acf719f8beb0404a0cfec89302ba489cd9c3230b9f502c5
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",649,18,0.001478,e6acd82acfd93ac92d3b0b54af9436b98295b68d47cabcfa10b52986432aad26,verification:5a162a0f89d1d83fd1fc03ae009ed98ae454630d4f35daaf3cd1588ed4803d3d
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",677,18,0.001534,b1405146d91210907543191c54ec781bae8271f795151c3a1c76bec225078f1b,verification:8086bd6dbd7f9e60bf315caab6bdbb91aca6491ca94aec9c887e2a0200d41ed8
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",677,18,0.001534,2d99dc63813701b5200980785a992941cbd806b5d5730fb0f83fe623c255d5c4,verification:2281a0001b2c1163ed9e70d4912be31b43945e7d17ea4e2d79664162034f5029
task007a,mmlu_pro:test:10667,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,D,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",677,23,0.001584,987af4f6adf2813ba2421e479b59ba2d34c49d836ad73ba6d0b07d9dcd0950fa,verification:7ad1de3027f453a7ed009295f82013913f06cdcb57253a16b3304ebe13f88533
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",421,16,0.002004,1e7042f2e409eefd0669e5713903fcf2f1ce4b8771e29da39e1b9f811c59e864,verification:b85f0f727b7354a4d45c16e22c4e266b22fb13d04733d712049ffecb74aaf743
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",438,16,0.002072,677d01cadecf6c5e29dd9c8aca761cb4743ab286c1f57447ba5bc7926151f7ea,verification:5ccdeda846fde52f2546bb593e21726da59b0d44e217deac2a0b17d9533f8aa2
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",438,16,0.002072,e133e91f0d75c4dee1e5ec430931eb66fb52a69730d9a39a85bfe5fdc31aae78,verification:4a599bf9ea99a93cb43d6ba3e6729cf15f510a01f82c9fe365580706e3274697
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",438,16,0.002072,c87d89869026580a441dd2fae1e3feaa47c5f9fe01574cdfc99936ebfae52582,verification:b1db504af86b76d1a350afebb33a4c1e0030e5634cad0c9a0b6d035d60c77177
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",422,16,0.002008,4fe0883404cbdd5aedb389a50614da5e89bc394a4809c261ff809130990f5298,verification:79d30993e99f3079bdf48a0b4ea1651fd35b00a278afb7df576f53e601d87258
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,I,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",439,14,0.002036,2b8b5881713b0298bb6ee83d195798ca94c677804784a2fb78d245029381c4e0,verification:157715b8acb5691ec5d72711c9c6f51297e499c36d38fe49c966799aa113e92b
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",439,16,0.002076,cf838ed391fccf1fdff9e98e005c9f84efd3853cdfff11b6a2f51294244f7433,verification:11bf20115da47c566dd2c2bd09708ec6491315f3a1ff95ccdbd91a0655677363
task007a,mmlu_pro:test:4924,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",439,16,0.002076,cb9e176f523afab6243c0957f41c1ad296daaee85ce69ad651552004a56771fc,verification:4ade853900925e7063382d860343d053d5114b586bd866fccf41023a108afda1
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",866,19,0.001922,1e7042f2e409eefd0669e5713903fcf2f1ce4b8771e29da39e1b9f811c59e864,verification:4213eecc73f9f07490453bb34ed326f039b046a889b84fa2a9ddeaffa877fd2a
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,I,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",894,18,0.001968,677d01cadecf6c5e29dd9c8aca761cb4743ab286c1f57447ba5bc7926151f7ea,verification:ef2be501b6f4635b66f6a827954edf2520c88f6b6a9ee035a51358a4e2088e7e
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,I,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",894,18,0.001968,e133e91f0d75c4dee1e5ec430931eb66fb52a69730d9a39a85bfe5fdc31aae78,verification:834ec94274d37619e8f484282b548a0749b8e8d8379ac246aa445e630c30223f
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",894,19,0.001978,c87d89869026580a441dd2fae1e3feaa47c5f9fe01574cdfc99936ebfae52582,verification:cfdf0636e0ee64ff2e90c1e86d2daec56e2f5278c70dd297dbcb3b7da1b25730
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",871,19,0.001932,4fe0883404cbdd5aedb389a50614da5e89bc394a4809c261ff809130990f5298,verification:71fe76bc10dd20acdc569b01d6585c3196c92e35f09bf62d9f3b0c5aaa1ed5de
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,I,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",899,18,0.001978,2b8b5881713b0298bb6ee83d195798ca94c677804784a2fb78d245029381c4e0,verification:316e642e70f5799d070593cae7b6d33b9a20773d086ca817857b923c83d61d4a
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,I,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",899,18,0.001978,cf838ed391fccf1fdff9e98e005c9f84efd3853cdfff11b6a2f51294244f7433,verification:df79a733f209c5407b5bcf94bc521ec3b7dbc87e7e1d7c8aeff5d1e465d0ad04
task007a,mmlu_pro:test:4924,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,I,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",899,19,0.001988,cb9e176f523afab6243c0957f41c1ad296daaee85ce69ad651552004a56771fc,verification:8f33d2db433c43fea24c45d8609ea9a3c87ef041dce19edbfd25c4d933bfd3d8
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",261,14,0.001324,6b63777759f14d099e3e239ffc9783f6de3a1648ca93573fc1690f1f3db6059b,verification:cf547621007310f77319e7006e45afa146566bc16dff137b2c8688e40ec73cb2
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",278,14,0.001392,f50ad667a4cc27c926554d4f5aba5842d4097aa84208440a46fa6b86a5f471f8,verification:4b5d5ce0cc2b248ed5124636efeccb845df0303b5af370ca98feb17065ec824e
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,H,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",278,16,0.001432,e6437c5204d879e537cb2dc12c4a514bc5e75425c16bed0de961fd8531c1ca34,verification:33783d2e75ebccc16db49c8f149d0e3db8d1a53188345d9298075207445102b1
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,H,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",278,16,0.001432,282772181f4671413fbd959eb3ee30d0521a88de4f4470232b3760f1dd5c5469,verification:6b6000ba589568ea8337707d691e974e5ae81d2f251dd9bf7aabfd3c201bb410
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",262,14,0.001328,9bc8b49180b3dbca4ca945ddcb578089057d8c8fba7a819fc2f28c2587eafd1d,verification:a3c42f9fba3ab23bdf97c33ab48a83a933fada6049fbc2e9c66ae38f9e3f7a29
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",279,14,0.001396,9c2773d24bac31bc4058cc3817ec06cd04798c7c9fefb619c876caa794329550,verification:a25c9607f1370333563a60daa7c6a4aa8b5d52b2deb1997a2c707ec5001e9199
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",279,14,0.001396,b54b365d64b7bf1cf18898bae2cc7fd1ece33e6956854ce5194a9f73e64f4660,verification:c8780f5daf557907ba0165211a37df37b1e5bea098622812b1669ae5840e2481
task007a,mmlu_pro:test:316,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,H,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",279,16,0.001436,170632ef5f72f6ec93d7dfce91bd27589ecb747adbb7dfad31fe529b3740e0e6,verification:577883a4902cd8737fba7833444f1f3292c7c1652c2bc40a6cf86b8f1a9c2cfd
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",626,18,0.001432,6b63777759f14d099e3e239ffc9783f6de3a1648ca93573fc1690f1f3db6059b,verification:545c401b989172b8bea3f9cc053230771db36c867519dc47241c24c503ba7312
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",654,18,0.001488,f50ad667a4cc27c926554d4f5aba5842d4097aa84208440a46fa6b86a5f471f8,verification:786218b7f1cf373e150fc4289f253a9ff567339cac2b5be268a431181ab9085a
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",654,18,0.001488,e6437c5204d879e537cb2dc12c4a514bc5e75425c16bed0de961fd8531c1ca34,verification:4e5d652a64c91bd6728cb219b36a836a0246df3300aa13a8ef8721b02cc2ac76
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",654,18,0.001488,282772181f4671413fbd959eb3ee30d0521a88de4f4470232b3760f1dd5c5469,verification:460f75baba4fc88e0b32b7e735c525fad8b6de7d2523b4b5d4194fcfd64cc0e6
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",631,18,0.001442,9bc8b49180b3dbca4ca945ddcb578089057d8c8fba7a819fc2f28c2587eafd1d,verification:3954d06d11f23d592a36408ebaab15fc8d2ff9714ec4c866abf16a4b349bf930
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",659,18,0.001498,9c2773d24bac31bc4058cc3817ec06cd04798c7c9fefb619c876caa794329550,verification:459de1d58360702cd3bd9889aca35777a30e379c288f12e6e67fa5c791fcabe2
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",659,18,0.001498,b54b365d64b7bf1cf18898bae2cc7fd1ece33e6956854ce5194a9f73e64f4660,verification:3fcc38e386c98532f7ba8545ab5b201590905b48e78451982da3fdd4892a607b
task007a,mmlu_pro:test:316,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,H,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",659,18,0.001498,170632ef5f72f6ec93d7dfce91bd27589ecb747adbb7dfad31fe529b3740e0e6,verification:71ce3832bcf823a898a83b643f3a94d0e9040c2ca8149241758cf57d077f5069
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",270,16,0.0014,9b7a9a9e9b43c655962b8ff7bd8f3d649b8dfe28afc343fe2d8a96badb943e99,verification:225bc00e25cb1b69c62a3603f97e89119ab4a549088e4f559ba30a7cc1a3a964
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",287,14,0.001428,d1a73ac017b2719c14f277f8a5ba83731bb50bb83baa669029e08af660229c51,verification:bb3b3936db16efbbf2b8e2da8db619a062af0b817e88ae7808cd2b845a27a827
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",287,16,0.001468,051b7245e0e8cdf4145e8a2586197122830eb71e28511dbda82e05df57f5d13e,verification:1e438626bf0028de1d85bb499a44dec27dcac0d5279b1e0bc1bfe1a7a09eb033
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",287,16,0.001468,045d8a8e820d75786fb1ed98e269062ba9c82f48560fe85b58ea550ea4c03e22,verification:0eeb96755511b78107b8dcea1e22df1f9d15f08a1cd725b189aaa1859ae10f6e
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",271,14,0.001364,269974ad6b69761f630e4caecb7def4b55264b5a7ed88966d51c6f49e55f6bba,verification:cc865f991eaf2eb1bd5ae08e59e7b90856b7ae2865fdc98ca69cb34f45f17dd6
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",288,14,0.001432,2e206d710431f61d6e787102a33236d782116bc8e851180744f2b900ba1c185d,verification:5cb2682a642736efac74efa7aad295d5398e93e9c7bfaa34f3879a3bff4cf404
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",288,16,0.001472,d3d38d5c16b5832f790f018283c2aca27b4021af147a690c8494b741720e17b9,verification:f73049d1e6f22ef6d8f68cba198bc0e1fbe25d95c5b33a5cfed4d1d0db9df805
task007a,mmlu_pro:test:4781,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.99,0.99,0.99,J,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",288,16,0.001472,fdafc00fd7caa4153c2277a92beb1435bf0ab3c69845a954822510cb446f7a05,verification:6f28926defb2f3b2c69569fbed3ffd523e1da25e59b77abcef8e9eef563f679a
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,moderate,hidden,,,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",635,18,0.00145,9b7a9a9e9b43c655962b8ff7bd8f3d649b8dfe28afc343fe2d8a96badb943e99,verification:b52463512c2c70f991637ebef7315eb106f24d545b4bdbc5870e2e28f2b59673
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.70,0.7,0.7,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",663,18,0.001506,d1a73ac017b2719c14f277f8a5ba83731bb50bb83baa669029e08af660229c51,verification:aaa2be23adea0fbf2fd1116d6b74a660d75d840b0309d315c3d001c841933e9b
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.90,0.9,0.9,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",663,18,0.001506,051b7245e0e8cdf4145e8a2586197122830eb71e28511dbda82e05df57f5d13e,verification:552c20f4c0b7874027ecc39b498e0947f6c813bd26b56ef1c80184ff5dd8840c
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,moderate,displayed_0.99,0.99,0.99,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",663,18,0.001506,045d8a8e820d75786fb1ed98e269062ba9c82f48560fe85b58ea550ea4c03e22,verification:d10fd3afe438bfbb52bc35beac302a3d7f7e83a1d9a5283e437587ba1b9c0b8a
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,stronger,hidden,,,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",640,18,0.00146,269974ad6b69761f630e4caecb7def4b55264b5a7ed88966d51c6f49e55f6bba,verification:aa6216f24b4636c6ed154bb74d9edb28d2498fe8b09d28e7c64dc90c9d26dcca
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.70,0.7,0.7,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",668,18,0.001516,2e206d710431f61d6e787102a33236d782116bc8e851180744f2b900ba1c185d,verification:bd46fdcd1dfcfbbda570ae12f6f5704a86da44a8241945c1e22b595cdb0614ba
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.90,0.9,0.9,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",668,18,0.001516,d3d38d5c16b5832f790f018283c2aca27b4021af147a690c8494b741720e17b9,verification:ed8779a8f395bff34d44a77311541b934080ee32c108ed7a9b0862f944baef2a
task007a,mmlu_pro:test:4781,anthropic_sonnet5,claude-sonnet-5,stronger,displayed_0.99,0.99,0.99,J,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",668,18,0.001516,fdafc00fd7caa4153c2277a92beb1435bf0ab3c69845a954822510cb446f7a05,verification:816c23dd865c06a2dc501f592bb4e2219af25c2729b174a040dc5826821e5cd8
task007a,mmlu_pro:test:9601,openai_gpt56_sol,gpt-5.6-sol,moderate,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",670,14,0.00296,147053028388d85f4bb2bdc6779af2d6841da18fa36fac5a49ac015b09284f30,verification:7d7d4ccaa0bd0af4f4ef2a9cf35a516ad675ac915e582ae5d13eeb4c147f63bf
task007a,mmlu_pro:test:9601,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",687,14,0.003028,aba7207b939b8fd030120d7d3b53128d1d437593d71bd4d04a47850279d043f5,verification:bd6b301bc0b3a22f42861866fe7e664c4dac87f0f29388e52cbcb53e750522c9
task007a,mmlu_pro:test:9601,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.90,0.9,0.9,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",687,16,0.003068,5ebf95116fa0cf18a9bb5e4db620de00bf075fdce80ba8ae327ef89f9ca5703e,verification:2665a792c1ad8e7aa5b30dbafcc2dbd9e8d207de9bb2e16924607223014b30f4
task007a,mmlu_pro:test:9601,openai_gpt56_sol,gpt-5.6-sol,moderate,displayed_0.99,0.99,0.99,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",687,16,0.003068,c53f0a85b1e5be761f0288bcdf0fb0057382ae12187cca9b4f0f8f812e1c5531,verification:b10349edbf0a09519c21b7462d0faf9d3c8968df33e180bd7e9ccfa0e2cfa3ec
task007a,mmlu_pro:test:9601,openai_gpt56_sol,gpt-5.6-sol,stronger,hidden,,,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",671,14,0.002964,77fb49ee07e3bf226e71cfba97a34a86681d66c803df4e01ea845c5294b50f2c,verification:6bc5eb9194110edd54c8bdb53cdb234064f4b61a7accbeccb5c491c071243688
task007a,mmlu_pro:test:9601,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.70,0.7,0.7,F,True,VERIFY_FIRST,1,"{""action"":""VERIFY_FIRST""}",688,14,0.003032,2002cfdfe57a5d7ab67c1e583fcba8bc71b50f102d2db77743dba814779d08cb,verification:1cc20ddbe2a8b952517a3d2e2f34a5f0730bebe093f669118921520aabd2a9fd
task007a,mmlu_pro:test:9601,openai_gpt56_sol,gpt-5.6-sol,stronger,displayed_0.90,0.9,0.9,F,True,USE_UNVERIFIED,0,"{""action"":""USE_UNVERIFIED""}",688,16,0.003072,bcd038e98b3b83cef205e13af5817dde747bd55e969dae65d112e5f36f3d87a6,verification:68bdfa038404124254e93c85f7e5eebf814e1eb44d7d2684fc048404ebe164b6
