question_id,model_alias,model_endpoint,frozen_answer,stage1_correct,q1,q2,q2_minus_q1,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,parse_status,raw_response,returned_model_id,input_tokens,output_tokens,estimated_cost_usd,prompt_hash,request_key,endpoint,inference_settings,timestamp
mmlu_pro:test:3175,openai_gpt56_sol,gpt-5.6-sol,J,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,343,17,0.001712,d01644bfdf2587f122ba9291b746a655940d8f634c99a76a97bec25738ea0be9,confidence:8a9d851aed47012e95cfc07b2132e8560a0b66483bf420536d24fa3899dc07d2,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:09.438375+00:00
mmlu_pro:test:3175,anthropic_sonnet5,claude-sonnet-5,J,True,0.97,0.97,0.0,0.0,0,8,success,"{""probability_correct"":0.97}",claude-sonnet-5,694,13,0.001518,d01644bfdf2587f122ba9291b746a655940d8f634c99a76a97bec25738ea0be9,confidence:3def52d2b3b514dd0be767bea9fda91ea2403cccac246b281ff537148b36c892,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:11.766615+00:00
mmlu_pro:test:3215,openai_gpt56_sol,gpt-5.6-sol,I,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,278,17,0.001452,f8646e2a0539ce375b2b9dcd5aeff3af9a38f4252781bd36f1e32114c3a18a24,confidence:2333bce6a85ac8ad6e312c4a92b3bf515256f10350561d74a0e96a83022b0a49,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:10.975347+00:00
mmlu_pro:test:3215,anthropic_sonnet5,claude-sonnet-5,I,True,0.92,0.9,-0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,647,13,0.001424,f8646e2a0539ce375b2b9dcd5aeff3af9a38f4252781bd36f1e32114c3a18a24,confidence:86fd76696024d045e8522d37527942cf58d3db31fd45c225bef117cc0dafc0de,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:11.177531+00:00
mmlu_pro:test:3223,openai_gpt56_sol,gpt-5.6-sol,B,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,364,17,0.001796,82e650d26c6388df5c3d5b65f5fb8b58be9913012221bbb62b12d3f7499c9ea9,confidence:aa4d9282d9e188304d6953f7b01327b63ad1fab2346b1898838aba82e922fbcc,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:12.250247+00:00
mmlu_pro:test:3223,anthropic_sonnet5,claude-sonnet-5,B,True,0.95,0.95,0.0,0.0,0,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,713,13,0.001556,82e650d26c6388df5c3d5b65f5fb8b58be9913012221bbb62b12d3f7499c9ea9,confidence:2d00eca5856c7fbd8a4d3026607c0e401d1dab2180085ed9849c5d42da73344c,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:12.141075+00:00
mmlu_pro:test:3225,openai_gpt56_sol,gpt-5.6-sol,H,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,318,17,0.001612,1be5b16df1415302262886e71df5b1a08d1dd045b4655e18c3c5d62a0ff50002,confidence:c535703d748f964e4af524ece2db2cb9356bce1177c1eef06aae6f5765e9b040,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:12.148053+00:00
mmlu_pro:test:3225,anthropic_sonnet5,claude-sonnet-5,H,True,0.75,0.7,-0.050000000000000044,0.0,0,8,success,"{""probability_correct"":0.7}",claude-sonnet-5,685,13,0.0015,1be5b16df1415302262886e71df5b1a08d1dd045b4655e18c3c5d62a0ff50002,confidence:ce871d69bbbaac7b48bdd73b2014229ac2747b9fb85fcb956a518636d9cf02cb,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:12.912889+00:00
mmlu_pro:test:3261,openai_gpt56_sol,gpt-5.6-sol,D,True,0.98,0.94,-0.040000000000000036,0.0,0,8,success,"{""probability_correct"":0.94}",gpt-5.6-sol,212,17,0.001188,4df38d6586a944f441e114142c54a0b631187d73aa62984c33f888f9400094da,confidence:a042e5ea111d294432763866cacfdb831a545e14bd8cf65e7abab1f0972cbad7,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:13.591676+00:00
mmlu_pro:test:3261,anthropic_sonnet5,claude-sonnet-5,D,True,0.85,0.72,-0.13,0.25,2,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,479,13,0.001088,4df38d6586a944f441e114142c54a0b631187d73aa62984c33f888f9400094da,confidence:8f321f8074e1d91b78586ceca9a751af62e27ba1cf5ec7fb6965a376f2c0b753,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:13.974498+00:00
mmlu_pro:test:3311,openai_gpt56_sol,gpt-5.6-sol,F,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,329,17,0.001656,2575353d680bb67153ff86ab47c5fd4d86a0b8b81ab044603bef195e30589c93,confidence:53ec50cd9293ff68ba4c5dab9e5f8dae31a9bbca90aabf21a3fb214e77af14d8,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:13.585437+00:00
mmlu_pro:test:3311,anthropic_sonnet5,claude-sonnet-5,F,True,0.97,0.97,0.0,0.0,0,8,success,"{""probability_correct"":0.97}",claude-sonnet-5,703,13,0.001536,2575353d680bb67153ff86ab47c5fd4d86a0b8b81ab044603bef195e30589c93,confidence:84867686274eedd7df6d44e750aeab1567b9bca7535be9eba41528e7469e8bab,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:14.334999+00:00
mmlu_pro:test:3333,openai_gpt56_sol,gpt-5.6-sol,B,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,155,17,0.00096,d0423246f9a70bb5b4e6649c9e37ff172822d6da6e2150943afd649194137625,confidence:969e5a00cb86d85cb6c087eed8edc30738647d6eda16f80b0593ade30054df6f,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:14.872449+00:00
mmlu_pro:test:3333,anthropic_sonnet5,claude-sonnet-5,B,True,0.75,0.85,0.09999999999999998,0.0,0,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,393,13,0.000916,d0423246f9a70bb5b4e6649c9e37ff172822d6da6e2150943afd649194137625,confidence:350f953a7f8d5c360ab44c2fecbae06c42581b657ec42b23063cc4969bc404ac,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:14.867965+00:00
mmlu_pro:test:3342,openai_gpt56_sol,gpt-5.6-sol,F,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,567,17,0.002608,07f452742cc09adfe3e3d22f89a3cf5963a7a81f7bb05c0d7bc483b23985e5e3,confidence:e217656db6e59a1aac4a824e09957273bc429551da8cf2e00f186199cbdfe98b,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:15.210363+00:00
mmlu_pro:test:3342,anthropic_sonnet5,claude-sonnet-5,F,True,0.85,0.85,0.0,0.25,2,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,1038,13,0.002206,07f452742cc09adfe3e3d22f89a3cf5963a7a81f7bb05c0d7bc483b23985e5e3,confidence:47abb7e70157fc4262a146551f03060be1e8219525f8dc9767ff8645f3cb2e85,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:15.596839+00:00
mmlu_pro:test:3401,openai_gpt56_sol,gpt-5.6-sol,B,True,0.97,0.96,-0.010000000000000009,0.25,2,8,success,"{""probability_correct"":0.96}",gpt-5.6-sol,209,17,0.001176,cfd8ec89dbc8809afbb070c80ec0c0357d9c6f2e53b8eb6fead90d09ca17adec,confidence:9891e24e594f5a57398398477cd5370c6228c2d15dcea2f0ba7e283a7f269ee8,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:16.017795+00:00
mmlu_pro:test:3401,anthropic_sonnet5,claude-sonnet-5,B,True,0.6,0.6,0.0,0.125,1,8,success,"{""probability_correct"":0.6}",claude-sonnet-5,496,13,0.001122,cfd8ec89dbc8809afbb070c80ec0c0357d9c6f2e53b8eb6fead90d09ca17adec,confidence:d60a5f39fc80f54c6f8dd9d58cf7af02731c7bc70d632a03c61c91dbc1494453,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:16.170964+00:00
mmlu_pro:test:3414,openai_gpt56_sol,gpt-5.6-sol,E,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,252,17,0.001348,d9786163e4f4400dd8f6a90fde7a6af55037092298c4931dae97679fb56da9d7,confidence:d3ebd8ca8a0f435f69e13a2b1caf94fa90c6acbab973f19acf95d632aeccf986,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:18.055228+00:00
mmlu_pro:test:3414,anthropic_sonnet5,claude-sonnet-5,E,True,0.92,0.9,-0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,542,13,0.001214,d9786163e4f4400dd8f6a90fde7a6af55037092298c4931dae97679fb56da9d7,confidence:f9b91fd747e1e0d8d5dc851751eb497216549ecbbdaad5ae229ce8868929f163,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:17.072957+00:00
mmlu_pro:test:3437,openai_gpt56_sol,gpt-5.6-sol,I,True,0.97,0.99,0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,184,17,0.001076,19a2cbffe1612fb56d6e87177410a93c3deb0aad4b42123b5d1d397c0eae8672,confidence:01d543029e9d0a86239dfb2d1e18814aa93046bcdd0775debbb9b10e682a68fa,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:17.089679+00:00
mmlu_pro:test:3437,anthropic_sonnet5,claude-sonnet-5,I,True,0.72,0.7,-0.020000000000000018,0.0,0,8,success,"{""probability_correct"":0.7}",claude-sonnet-5,432,13,0.000994,19a2cbffe1612fb56d6e87177410a93c3deb0aad4b42123b5d1d397c0eae8672,confidence:e42580cb4c7fa1758cef274ea24711a1770439fb87de4bb66511d1f8e9006fbb,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:17.878895+00:00
mmlu_pro:test:3454,openai_gpt56_sol,gpt-5.6-sol,G,True,0.99,0.98,-0.010000000000000009,0.875,7,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,216,17,0.001204,92c9487f25a881c4789897a1676b385752c4d5e7de2aa259414713a3c993d71e,confidence:48de29884046dbc0557c5489e6ea8e44e2befde0e5226bbd3e8d825fcf5619c1,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:18.060017+00:00
mmlu_pro:test:3454,anthropic_sonnet5,claude-sonnet-5,G,True,0.75,0.85,0.09999999999999998,0.75,6,8,success,"{""probability_correct"":0.85}",claude-sonnet-5,478,13,0.001086,92c9487f25a881c4789897a1676b385752c4d5e7de2aa259414713a3c993d71e,confidence:009ea7a83b61d20e86edbaa171422833a60bb817b99ef05264369e2701458089,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:18.238195+00:00
mmlu_pro:test:3491,openai_gpt56_sol,gpt-5.6-sol,E,False,0.98,0.99,0.010000000000000009,0.125,1,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,207,17,0.001168,082fa32eb7d3b0b1c0bd5d2a429b04a1fcabb184f6009c7658faa1ac018e3083,confidence:b3cd416f45b563d933a51a656c1207163d26e52647a5c107b22c72c58d5c8d25,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:19.113021+00:00
mmlu_pro:test:3491,anthropic_sonnet5,claude-sonnet-5,E,False,0.85,0.75,-0.09999999999999998,0.0,0,8,success,"{""probability_correct"":0.75}",claude-sonnet-5,470,13,0.00107,082fa32eb7d3b0b1c0bd5d2a429b04a1fcabb184f6009c7658faa1ac018e3083,confidence:cbb319c16ed4118b286641bb760d752c54219003e0871745ee55c48d6d031686,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:19.283050+00:00
mmlu_pro:test:3510,openai_gpt56_sol,gpt-5.6-sol,G,True,0.98,0.98,0.0,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,263,17,0.001392,017a93a20f610fba832b41eb83ca625b224f05fa41ada5f47bc9f3295eb83b90,confidence:2d5f657bb3d97099d925c57b1ae5570a351f3d9cec99928ece8f007c9d165fb8,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:19.107657+00:00
mmlu_pro:test:3510,anthropic_sonnet5,claude-sonnet-5,G,True,0.72,0.72,0.0,0.375,3,8,success,"{""probability_correct"":0.72}",claude-sonnet-5,579,13,0.001288,017a93a20f610fba832b41eb83ca625b224f05fa41ada5f47bc9f3295eb83b90,confidence:786cd248a1a6c53f9961b5eacd416f3e2245d0da322ced50dfd3831517d7c12d,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:20.210636+00:00
mmlu_pro:test:3527,openai_gpt56_sol,gpt-5.6-sol,D,True,0.99,0.99,0.0,0.25,2,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,142,17,0.000908,aecd913b0268deaf4163c4f73ae691e82774ad7991324b098ad7a81b40bcd283,confidence:a8e0d04af50f028cc366dc88af4c4e37dceb8909cbc41068fd334360023edf57,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:21.454540+00:00
mmlu_pro:test:3527,anthropic_sonnet5,claude-sonnet-5,D,True,0.9,0.9,0.0,0.0,0,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,364,13,0.000858,aecd913b0268deaf4163c4f73ae691e82774ad7991324b098ad7a81b40bcd283,confidence:d05efe2a350fb2f1380d3e5c8f4dc7bc6f2fedc71e9bd2aa6fcb771f36ca55d4,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:20.381376+00:00
mmlu_pro:test:3539,openai_gpt56_sol,gpt-5.6-sol,B,True,0.99,0.999,0.009000000000000008,0.125,1,8,success,"{""probability_correct"":0.999}",gpt-5.6-sol,242,17,0.001308,d9823d41438f0cb7edfdedef5ba21602177e65449637a71768cfd8c82281b338,confidence:1bb2193de30e5e789c5bd8e826daab00da652641653808f86c17450326c20b0a,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:20.770561+00:00
mmlu_pro:test:3539,anthropic_sonnet5,claude-sonnet-5,B,True,0.95,0.9,-0.04999999999999993,0.875,7,8,success,"{""probability_correct"":0.9}",claude-sonnet-5,507,13,0.001144,d9823d41438f0cb7edfdedef5ba21602177e65449637a71768cfd8c82281b338,confidence:08018400d790a6789a0a6c4fabd5d489fb7672b199f7bafab85bac354e352b91,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:21.289793+00:00
mmlu_pro:test:3544,openai_gpt56_sol,gpt-5.6-sol,I,True,0.99,0.99,0.0,0.0,0,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,267,17,0.001408,e1fdfdd5bf7b9b8b6e1fbadd8a47093ed59192b4e11f5cfd4e510340d2579a64,confidence:7cc0aa8c28b7696917767c2197000c1fa357c1bdd1aac4f4a03c65f0968940d1,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:24.734116+00:00
mmlu_pro:test:3544,anthropic_sonnet5,claude-sonnet-5,I,True,0.95,0.95,0.0,0.0,0,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,544,13,0.001218,e1fdfdd5bf7b9b8b6e1fbadd8a47093ed59192b4e11f5cfd4e510340d2579a64,confidence:a89d9169388d75d72217e65f8bb9d0c7e547fe08968162baa36ac62ac6410ef1,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:21.882428+00:00
mmlu_pro:test:3575,openai_gpt56_sol,gpt-5.6-sol,J,True,0.99,0.01,-0.98,1.0,8,8,success,"{""probability_correct"":0.01}",gpt-5.6-sol,301,17,0.001544,9af91b7d1453ffd2f8fa66dbbef02bb7c2d2a944a21d0e66a8a8e30b02de5c39,confidence:b3ae00a936f8449c5213221d4ef1d5fc79fe8a3b352eb8cba1369e94d7dc15de,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:22.442036+00:00
mmlu_pro:test:3575,anthropic_sonnet5,claude-sonnet-5,J,True,0.35,0.35,0.0,1.0,8,8,success,"{""probability_correct"":0.35}",claude-sonnet-5,588,13,0.001306,9af91b7d1453ffd2f8fa66dbbef02bb7c2d2a944a21d0e66a8a8e30b02de5c39,confidence:6901a825f2d5333852be9c8262d80ef4d15ae00f6c30bd9d358aa40761931320,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:23.065696+00:00
mmlu_pro:test:3610,openai_gpt56_sol,gpt-5.6-sol,F,True,0.99,0.99,0.0,0.25,2,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,212,17,0.001188,40829c2293007454936a7226550ffbded95e698dc57bcb6f98860573985f6816,confidence:18cc6ccf734a98c6f8ceee8a318989d1d085141cc047da65ca5a2e625774611c,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:24.084646+00:00
mmlu_pro:test:3610,anthropic_sonnet5,claude-sonnet-5,F,True,0.75,0.75,0.0,1.0,8,8,success,"{""probability_correct"":0.75}",claude-sonnet-5,470,13,0.00107,40829c2293007454936a7226550ffbded95e698dc57bcb6f98860573985f6816,confidence:dc939f0d017d3648eb4daa33fefa09109f191e842046a5ac5062a38f23c05b76,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:23.681168+00:00
mmlu_pro:test:3626,openai_gpt56_sol,gpt-5.6-sol,B,True,0.99,0.98,-0.010000000000000009,0.0,0,8,success,"{""probability_correct"":0.98}",gpt-5.6-sol,180,17,0.00106,65ba1a97cd0c6eb1e12c63b1a7deebf1f3d7ddf20819b64950a823895d32f1f6,confidence:8b4fdf6c45a374dba3318eda978cb5ed439e7c8503ec791bb82c2ec3d135b9ab,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:27.888772+00:00
mmlu_pro:test:3626,anthropic_sonnet5,claude-sonnet-5,B,True,0.95,0.95,0.0,0.0,0,8,success,"{""probability_correct"":0.95}",claude-sonnet-5,439,13,0.001008,65ba1a97cd0c6eb1e12c63b1a7deebf1f3d7ddf20819b64950a823895d32f1f6,confidence:12f0272dacd773f2a89d037161e210550b7911ed9b41e9f9ee289e8fb5332a64,claude-sonnet-5,"{""requested_model_id"": ""claude-sonnet-5"", ""provider"": ""anthropic"", ""api_style"": ""messages"", ""max_output_tokens"": 64, ""reasoning_effort"": null, ""thinking"": {""type"": ""disabled""}}",2026-09-18T02:58:25.077964+00:00
mmlu_pro:test:3659,openai_gpt56_sol,gpt-5.6-sol,A,True,0.99,0.99,0.0,0.625,5,8,success,"{""probability_correct"":0.99}",gpt-5.6-sol,379,17,0.001856,ad702aa0382cd701d6bbf297b292582e74a854ee897dd11afa0324defe10b313,confidence:533476ad876a000514842195ee3d8d851446bea274820acb855bbef4b461f6c3,gpt-5.6-sol,"{""requested_model_id"": ""gpt-5.6-sol"", ""provider"": ""openai"", ""api_style"": ""responses"", ""max_output_tokens"": 64, ""reasoning_effort"": ""none"", ""thinking"": null}",2026-09-18T02:58:25.167776+00:00
