question_id,model_alias,frozen_answer,stage1_correct,correct_label,q1,answer_request_key,confidence_request_key,category,answer_raw,q1_raw
mmlu_pro:test:4060,anthropic_sonnet5,C,0,B,0.55,answer:5c990e1aa7edb0ad351d8551fe26079db3400e37eb69270b6446d2742ab2d51d,confidence:0f131f04e1df0721fd58b72438dfefd25042842222bcd91677b8369ae9a81549,chemistry,"{""answer"":""C""}","{""probability_correct"":0.55}"
mmlu_pro:test:4115,openai_gpt56_sol,C,1,C,0.02,answer:9c84955badfcddd1c10837966dfdbe5f0cea6c434c327a76c7aa298e74d9e2f9,confidence:dec5536f98d2c6e8291d518a7d61e6e63dd3ee6685ba61d444f66a97046f8bde,chemistry,"{""answer"":""C""}","{""probability_correct"":0.02}"
mmlu_pro:test:4115,anthropic_sonnet5,C,1,C,0.72,answer:977c7fb3760b20fad870e310d9286c0f564d1cdf94878a7bed45bdf1546b39b8,confidence:54a48b386d1db9d507e881741e1004d19be624678f9b6eb2024e8cd41ec5f112,chemistry,"{""answer"":""C""}","{""probability_correct"":0.72}"
mmlu_pro:test:4127,openai_gpt56_sol,J,1,J,0.99,answer:402ee0d43b131a35edc098fb28c350c0c38d82e40ddadf271cdf2eceee75bec8,confidence:a9a8f59458fa97183b05215defb35ca0b5463b0ef4ed7037087e481987db8cdd,chemistry,"{""answer"":""J""}","{""probability_correct"":0.99}"
mmlu_pro:test:4127,anthropic_sonnet5,J,1,J,0.9,answer:0f8c6cc270de0056a7a0a3f8c7d6c7bf9178ada0d84defcdec762123183027e0,confidence:b5bc5d93d3069aaafb5942be6240235497546ea1c29326eab0e2ef7fde44f84e,chemistry,"{""answer"":""J""}","{""probability_correct"":0.9}"
mmlu_pro:test:4148,openai_gpt56_sol,D,1,D,0.99,answer:bb9243bb7e7e26ee7de27f45ef67116c997e314bf450a33ec0dbfb92e9382b19,confidence:73fd33d63005b82d7cd61cce75d0f362950a7063fbb7aae06c00bf1e938d832b,chemistry,"{""answer"":""D""}","{""probability_correct"":0.99}"
mmlu_pro:test:4148,anthropic_sonnet5,H,0,D,0.72,answer:49e0a95e5dc4a32f10fbcd104871ac040e528cd431b9e2fe4ad2034c6472e26f,confidence:da4b086b568c0d53ce7f5da86cd053ba432f20e7aaac39c202559c1d9f00af23,chemistry,"{""answer"":""H""}","{""probability_correct"":0.72}"
mmlu_pro:test:4162,openai_gpt56_sol,E,1,E,0.99,answer:1c283be3c4acbc085f43245662241e0a2572046f1454a2e02bcad572ab011a4b,confidence:76d96c7b60f470d1f86676c87a92f21336b4e2775db8d53892db3996f16333fd,chemistry,"{""answer"":""E""}","{""probability_correct"":0.99}"
mmlu_pro:test:4162,anthropic_sonnet5,I,0,E,0.4,answer:05f93abe92cb55f04ff8eb53f74810f7119fd5423f170f1bb716cb435abbbd69,confidence:cddd9397de4a68ebdb91d6f4b2008bcd2530989119e96af759716f3eceed31b1,chemistry,"{""answer"":""I""}","{""probability_correct"":0.4}"
mmlu_pro:test:4173,openai_gpt56_sol,G,0,H,0.01,answer:d78532292ee28d8094f2b6076e9df87c8ddf970222dc050d4d4ec0ada6e5be0a,confidence:3a88013e4ce5f52d17d3888a25644dca34dede839475809c6526f65e63bed077,chemistry,"{""answer"":""G""}","{""probability_correct"":0.01}"
mmlu_pro:test:4173,anthropic_sonnet5,C,0,H,0.6,answer:edcad9358e17b61c5f5a588596271155dc39796995154274829827cbdee3ee79,confidence:3bbbb4b847a384eb78179bd0ee2c36764cbb8960b0c7523cce533313c1db4b21,chemistry,"{""answer"":""C""}","{""probability_correct"":0.6}"
mmlu_pro:test:4230,openai_gpt56_sol,B,0,H,0.01,answer:a76124ab1830b7b555c9b394eb990a8da0d333fb4b4ff3d5364345084d77e9c6,confidence:c218c8ddcad64fa2ac9590caf187871712af18bd396ecdf2caf69ac9670cf9a3,chemistry,"{""answer"":""B""}","{""probability_correct"":0.01}"
mmlu_pro:test:4230,anthropic_sonnet5,H,1,H,0.72,answer:f04f1081dde87093112ee39f66e31f6da8031a3adb29baabf3801690613b3bce,confidence:0491f7a968692db106da86f8ba7754e565ebfdde1513bcaa103982412ac688dc,chemistry,"{""answer"":""H""}","{""probability_correct"":0.72}"
mmlu_pro:test:4239,openai_gpt56_sol,D,1,D,0.98,answer:db602b5a4b4db84c822ff55459b09b141fdaa1a7b51081c64ed809dd92d615d0,confidence:6e34a39a60071617c0cbf458951d384177a58efde1e8690417e6a46c2d453813,chemistry,"{""answer"":""D""}","{""probability_correct"":0.98}"
mmlu_pro:test:4239,anthropic_sonnet5,D,1,D,0.72,answer:e082b64b225db6f02bb5c85233fbaefb47bf6ab3867b2fe05e80f8ae6ebe2e50,confidence:5637aa6146a56619c3a4b02238ebbe4b54544d515cc1663c13370a9392b876d6,chemistry,"{""answer"":""D""}","{""probability_correct"":0.72}"
mmlu_pro:test:4328,openai_gpt56_sol,A,1,A,0.99,answer:339da38d3157ad3dbaf428af243d2716dccc6f4b43608f2bc90c2aac233aeeec,confidence:d75aa897de6be60b5c97db0b23a163f2b70e9d3d711f3095c4bf9f345d6ab246,chemistry,"{""answer"":""A""}","{""probability_correct"":0.99}"
mmlu_pro:test:4328,anthropic_sonnet5,F,0,A,0.4,answer:821a6174e13e6b3ac62f369b8bf4a2386ddfff41e6e1a7768261aa4fe379bb06,confidence:39fbe5ea6c4ac02da3b3bc6c40958c8ada682ed0f6815e86437eb701f18bd224,chemistry,"{""answer"":""F""}","{""probability_correct"":0.4}"
mmlu_pro:test:4368,openai_gpt56_sol,C,1,C,0.99,answer:88ac99639f83abb3d0d7f4137d170042e7819cea937890254e0f42566ff7712e,confidence:9d99a07d16e6b19cf84703e588d38cb87b84d046272626088a2e79b62f7aa6bf,chemistry,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:4368,anthropic_sonnet5,J,0,C,0.72,answer:de3f3c7b1513fb639d3c98bc432708d07aa12a49b7f42737c18786c1a8a41eb2,confidence:268d2c232e8314c39114c7d1b896fd2784939fb7b80af2ae20417bc85e47faa2,chemistry,"{""answer"":""J""}","{""probability_correct"":0.72}"
mmlu_pro:test:4388,openai_gpt56_sol,C,1,C,0.99,answer:fd1f96282b4b68b53abb877b345f97c9056bcfb48aaed9dc0a9c8223c7cb81b7,confidence:c357945fdbd6f6affa1ba55ab4f148ea2ffd93c3664ff4bf9295884cbf9d4548,chemistry,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:4388,anthropic_sonnet5,C,1,C,0.75,answer:2fcb84b9650d01ba1f093a1866008d66f6744dfe49d3700215cf005c65b1fd83,confidence:b35b471b9946d5fa7d5195dc568af260190473c3f6c2d243e9df2f4724e045cf,chemistry,"{""answer"":""C""}","{""probability_correct"":0.75}"
mmlu_pro:test:4439,openai_gpt56_sol,I,1,I,0.99,answer:8b9febaafdb54ea7fe0be79c282ed850504b40654eb27efa193b252ec8c53d14,confidence:40500ede3741241ae0aa0b4e680c3606a236f8398b1fe95d3e55959af54163f8,chemistry,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:4439,anthropic_sonnet5,I,1,I,0.9,answer:f22fd28f5f8181e95cebfd44737b0b0dcf443bde0366b967ed009c64fb407996,confidence:c857a21ab0fb2f89d4759face5e78845bdf3a208f4be517066b3b1c1a04bedec,chemistry,"{""answer"":""I""}","{""probability_correct"":0.9}"
mmlu_pro:test:4498,openai_gpt56_sol,B,0,F,0.92,answer:d04202ded26985fb70e201133bac561efd819cbbc2fb8b5f2205a67b297fa586,confidence:a00faae9aadd3952999bee908f4a9adf86f8b3fa64accfa047296032ffe8b57c,chemistry,"{""answer"":""B""}","{""probability_correct"":0.92}"
mmlu_pro:test:4498,anthropic_sonnet5,C,0,F,0.6,answer:f4f48294db2561b52b3d236e142c869f776c75dfe92920ebcb847bbd85bd0d56,confidence:8ccb6b0a3278f06a5e507a2b0796000da968f386eff5ec3419f4e639c275ab7f,chemistry,"{""answer"":""C""}","{""probability_correct"":0.6}"
mmlu_pro:test:4506,openai_gpt56_sol,C,1,C,0.99,answer:bf152c9bb0218abb3c4a5907982e0f0d0650bc026b0a8320b7a9123aa5cb7466,confidence:64c95d20d7e87d689df62b7decdbfee965d93ab13b644b95fd5f9f78eae2bf54,chemistry,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:4506,anthropic_sonnet5,C,1,C,0.92,answer:52e389f676025697888a2cbe0356164598f5becfa2e0c4aecf1462a0bad9240a,confidence:55874af1c4e3152d287dedd7227bc8354e916ecbf0455a57fa6bc207b40e99d7,chemistry,"{""answer"":""C""}","{""probability_correct"":0.92}"
mmlu_pro:test:4540,openai_gpt56_sol,I,1,I,0.99,answer:f26f655a282c00dabc011df11c37936480f154df8496cca475020fa4c3efe3ef,confidence:321acd7b34486f23b4143a61eadd2399f8ddd95b1a9e2429602cdb4b633912dc,chemistry,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:4540,anthropic_sonnet5,I,1,I,0.9,answer:56a6c349b9e5b07f131a0e61be396363dfdccaae36ba1765676d90342286633c,confidence:7d52dde1c10914ab4d4211779449878b3feb884abbe427b135f6eb20a75ebc7a,chemistry,"{""answer"":""I""}","{""probability_correct"":0.9}"
mmlu_pro:test:4553,openai_gpt56_sol,A,1,A,0.99,answer:05d41f1a2340e6ce6e367c18158b1dded7fc33d999db85c6b61544c832a8fcc1,confidence:d05545859998fc2f2b77e99ccd7ccceecfeff965e2f981a2be147df28664d25c,chemistry,"{""answer"":""A""}","{""probability_correct"":0.99}"
mmlu_pro:test:4553,anthropic_sonnet5,A,1,A,0.97,answer:82df7dfbbb2627bbea9db4df0e5a488a4742c67bf3539775446fd8c435c5959c,confidence:320e0794ca9e8bdfc3850b01530acd67c6f198389c8daac78a89227433655fcd,chemistry,"{""answer"":""A""}","{""probability_correct"":0.97}"
mmlu_pro:test:4555,openai_gpt56_sol,B,0,H,0.99,answer:e8ff0b28632770527cee80651ad9cd848561d993599d3242a3b56d1b1e2df900,confidence:92f99ec8aab4fab7ee6e7f449bc3527b60505ed1af5a05da6364b6208b6da306,chemistry,"{""answer"":""B""}","{""probability_correct"":0.99}"
mmlu_pro:test:4555,anthropic_sonnet5,B,0,H,0.6,answer:639d4d82b55a7bec1b1fdfe3f13a72ec757c95d9bdfaa3bbf02489459a7f689b,confidence:460d89d9f81acbfba45cf84ed03a550344c9f795453ab2719b70da5b17633c7a,chemistry,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:4638,openai_gpt56_sol,I,1,I,0.99,answer:fcd0d5d30fb6b73296880c68e6ab564e796fa00879ee51760089aed9e0e6bd4f,confidence:ffe0d260d6afccc1784620cbc2d12b7847decca7776ba54356c161b6f34b882c,chemistry,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:4638,anthropic_sonnet5,I,1,I,0.85,answer:36c67bb3bd8c5ad012da1b01f4b91111e19f43a5a0f86cc2385551f81fb1f4dd,confidence:d56edc05dee4f9da7d28f1b9453d09089f3289b9d55ad2d05e38f6c7747fdbd6,chemistry,"{""answer"":""I""}","{""probability_correct"":0.85}"
mmlu_pro:test:4647,openai_gpt56_sol,I,0,J,0.99,answer:4701a8d2600cda9cc59c576f3abd81eb19d4816cbd8cfbedc920eead48049e6a,confidence:59b1b600430ef7fbe94e14860a664cf76de7500dd71f1030cad84ed0ae5bc418,chemistry,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:4647,anthropic_sonnet5,H,0,J,0.72,answer:9e2292e2b45e104e9931d0089b129337f4cf18575e39d5ab6f6c927abbaa42fa,confidence:0caf918165e2a781788af468c3325190ef943d1cd99b61c0740786a9fecaad85,chemistry,"{""answer"":""H""}","{""probability_correct"":0.72}"
mmlu_pro:test:4670,openai_gpt56_sol,D,1,D,0.96,answer:16eab6be7b5f645528ed1efd61a80806ec633bb7bd3b08a96dc9a6945cd366ff,confidence:27d6fd9960321ca1c9c63372a3e52c3497b8633d989645001860a706784cd02c,history,"{""answer"":""D""}","{""probability_correct"":0.96}"
mmlu_pro:test:4670,anthropic_sonnet5,D,1,D,0.75,answer:24f18e9e35b57f6f34b2f0e71fcc644fed1022bc0c6e590e6202471c41ea6dc9,confidence:80b84e59a2486058d15d1a55f34619e52d3f9c90adfa545ca9f84f1dea7a1201,history,"{""answer"":""D""}","{""probability_correct"":0.75}"
mmlu_pro:test:4677,openai_gpt56_sol,H,1,H,0.99,answer:2071d4dbcd110c68b1b01ff8a1efabc282eedcf6d0e320d0cd76b6c8744d8884,confidence:ca58aafb572a48818505ed6d727ec7bee8ff5b69c71b96107c76ebdde33ffcc3,history,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:4677,anthropic_sonnet5,H,1,H,0.9,answer:106b6900ff1c68f3ac82198a87a29b9646b40ebbbb376d28676055d41fe541ea,confidence:33306b051861b45160201998442ebd57c861e9c78eca1b3e5fe610d4f1bc8d5a,history,"{""answer"":""H""}","{""probability_correct"":0.9}"
mmlu_pro:test:4688,openai_gpt56_sol,C,1,C,0.94,answer:faf1adae41bda4236c69ebef451cc30cb89855cc00c5408728fa669ded427a48,confidence:cc8c49f4edea8c355647c8bf5ff2303002bdb846ab23e6cdbff8d0aece4fb033,history,"{""answer"":""C""}","{""probability_correct"":0.94}"
mmlu_pro:test:4688,anthropic_sonnet5,C,1,C,0.75,answer:599e5f8dbe99446787ef45daf60f35e91328620f3ee1ab7610ee2974ea22615a,confidence:3894ea6f470cacd803c3e260dded48f11111f14adb120abb6ecad0269e1a16cd,history,"{""answer"":""C""}","{""probability_correct"":0.75}"
mmlu_pro:test:4698,openai_gpt56_sol,H,1,H,0.98,answer:17064a1ea73531aa50d51c8bbed2c8a106191cc31760d6e3c7cd8489c11a78c0,confidence:9fa6e5abad46a0abfb61aef940fdd30a713e1052053164930aadd5140ceeb39c,history,"{""answer"":""H""}","{""probability_correct"":0.98}"
mmlu_pro:test:4698,anthropic_sonnet5,H,1,H,0.85,answer:28b90b076399fa746c9703c34080fc49b2d5cda50ce017610a70e77659d187de,confidence:61baa68c9eaf915812992fce60b3f119900d59773b3c93d861513fb506fdfac0,history,"{""answer"":""H""}","{""probability_correct"":0.85}"
mmlu_pro:test:4716,openai_gpt56_sol,F,0,B,0.95,answer:a5eb7dfc4d3815b7e9ec5e15652c0ce4a73e36f8e19a5d0e08d222adb69581fe,confidence:99a5a8ba8304c9426dd590084960e66ddc35566b8c8f3c6dc3ae2229a1feb4b8,history,"{""answer"":""F""}","{""probability_correct"":0.95}"
mmlu_pro:test:4716,anthropic_sonnet5,F,0,B,0.6,answer:ab108926c0330c3d13abe711b3eede06dfee2f0abe3991de2f0089981572b18a,confidence:051e6e8ecc2db7be7f9dd50f39c2e295d5ad74792f962f4d956ca9ed776a2db7,history,"{""answer"":""F""}","{""probability_correct"":0.6}"
mmlu_pro:test:4747,openai_gpt56_sol,G,1,G,0.9,answer:06b1957bd34c1520f30e03a6d4445380756f8e19ff4964979bcdd8c8e0f17329,confidence:7baa5372ba3b2930394453f19fe3f57339647f42d9bee28fc1ed3d1f47a89424,history,"{""answer"":""G""}","{""probability_correct"":0.9}"
mmlu_pro:test:4747,anthropic_sonnet5,G,1,G,0.55,answer:d021741b0b56152b40cc5f532f528700cf5baded5b0d82ad6640832e9a734489,confidence:29980ee7c677f5bd6c9ae079f678c3ea2d6da73e3b6ccebd5a77ebd3be48048f,history,"{""answer"":""G""}","{""probability_correct"":0.55}"
mmlu_pro:test:4749,openai_gpt56_sol,H,1,H,0.99,answer:851eef97ed8fb6c1487e7c96d6071e03d25bda272dda3299ed3dca7ca24ac26e,confidence:c560496526989ec17a25890d137e852a1b161672ce2412b41ae8019bbb669072,history,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:4749,anthropic_sonnet5,H,1,H,0.95,answer:2c25f8b52d2dbca97c70d655ab0b313222b7e570bbaa6908c87e8896527f1026,confidence:a35d330437fcb0960f97266960a5bf6d6ef29d5de3267fe6039c7ae3668dfad0,history,"{""answer"":""H""}","{""probability_correct"":0.95}"
mmlu_pro:test:4758,openai_gpt56_sol,I,1,I,0.98,answer:605ffe419aaaf54c95a291db15ec6de0b578edc8514381766e22d371d7f026c4,confidence:f909e9cabfeca7634048806b6ba748471d2327254f42c97f031d8e4655dd55f4,history,"{""answer"":""I""}","{""probability_correct"":0.98}"
mmlu_pro:test:4758,anthropic_sonnet5,I,1,I,0.85,answer:7eac912ccb4ab76d19cbe77396cea0e92d6ccf45bb5a5baa450d1b838548e6f2,confidence:bb87c4688f7e1f18cc7c0a51fe2fb5e30fa64bc1b7311826be45c09ce065a21a,history,"{""answer"":""I""}","{""probability_correct"":0.85}"
mmlu_pro:test:4768,openai_gpt56_sol,F,0,B,0.9,answer:58faebe06cb04913dac3d3667ab926f687ecc6b6c4c41231e385ca68760cd5b2,confidence:3bc91aad2ae0c4d51ec9fa7f106a6050f30e562beff2669ad27e716fe71fdf49,history,"{""answer"":""F""}","{""probability_correct"":0.9}"
mmlu_pro:test:4768,anthropic_sonnet5,B,1,B,0.6,answer:016fb1df786304f3c21b121bf6e4f040bca961c8482c947dca97d77aee8efec1,confidence:0378451df6881af099f7171764ea2a06dfdb78bfc4811952aacdf0a3ef23f1e5,history,"{""answer"":""B""}","{""probability_correct"":0.6}"
mmlu_pro:test:4778,openai_gpt56_sol,F,1,F,0.98,answer:093b7447fa7d07072970b1caee2eaf9b0484398544bfca77de7c5944fd8fb601,confidence:ed67c464c9fa3ce3d93bbe068e2a41f04d688a50b2d0a01334c6b52be787c358,history,"{""answer"":""F""}","{""probability_correct"":0.98}"
mmlu_pro:test:4778,anthropic_sonnet5,F,1,F,0.6,answer:a104f0c823624d00124e87c33f4321c12158925d0dc9b892e41f84478de2658c,confidence:f675836be6c49ac25ab377892732904d7aabe81954f57b084e8cabfc51468079,history,"{""answer"":""F""}","{""probability_correct"":0.6}"
mmlu_pro:test:4782,openai_gpt56_sol,I,1,I,0.99,answer:98bfd26926c3fe694d0dd51cde2c5a7e4ba8a1d7afbbf95ccdacbdfe6643cfa5,confidence:f932a5fe22578fe093eed764eab47d47d11b28f4b6afd9813220e868cf4c1061,history,"{""answer"":""I""}","{""probability_correct"":0.99}"
mmlu_pro:test:4782,anthropic_sonnet5,I,1,I,0.85,answer:6201290c502a9b7762a9a51d60b51be1d77940d8a691f62a5251af9d061c5e81,confidence:df9c4fec89c4ab4b57ff73394a8ce1eaff4975f0919014b0edc09a7f2b51a6fd,history,"{""answer"":""I""}","{""probability_correct"":0.85}"
mmlu_pro:test:4787,openai_gpt56_sol,H,1,H,0.99,answer:9949e4d57c558debba4c8126acf5d664fdcf637a930fe76f99f5549ce968ce5f,confidence:e3d3a6ea28962636903e69e9cba123093ce13ef48c5d0a6482835794b920c41f,history,"{""answer"":""H""}","{""probability_correct"":0.99}"
mmlu_pro:test:4787,anthropic_sonnet5,H,1,H,0.92,answer:ef9a7d9af5aeede63031c4031cd1f6a961b9cf29ffcec093959aface1c603ebf,confidence:ea6dfc6e86dddfebf348ac95057e0aac001761af988a28f3e325288ef73cc60a,history,"{""answer"":""H""}","{""probability_correct"":0.92}"
mmlu_pro:test:4797,openai_gpt56_sol,C,1,C,0.99,answer:3b3c57e50ce8b63f19df7bc117392a8a0393be97fada4fc238e5abea0e75a40f,confidence:3d2bd1c3189b8a8c607cf8e44e1f8624cc8b636ba0035387108bd69249afa9fb,history,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:4797,anthropic_sonnet5,C,1,C,0.85,answer:25807feb5baa0d439b3a1a4018b59dc42b577ee3130e7cdc1fe795e211c90a8c,confidence:f883c526a44632cb8c34fad30b586bbe1edf3aca2d4000a5981e3071c5664521,history,"{""answer"":""C""}","{""probability_correct"":0.85}"
mmlu_pro:test:4802,openai_gpt56_sol,G,1,G,0.99,answer:35521758321a678d4a6157003418241099c7117890e722c8f76c28884da2fbac,confidence:21e359e0ff07ea4066f7d80ff20fb39762d39e1a322e0bfb146515b6774028cb,history,"{""answer"":""G""}","{""probability_correct"":0.99}"
mmlu_pro:test:4802,anthropic_sonnet5,G,1,G,0.85,answer:99bd1af9f06255632d7859e3ddfa76e60d7ec6df8d5555fe38f84a958d04476a,confidence:d6fd856dd37b40b94e63559b3f72365ef1cedc54d93b204e54f8980aa1d6dad7,history,"{""answer"":""G""}","{""probability_correct"":0.85}"
mmlu_pro:test:4810,openai_gpt56_sol,I,1,I,0.97,answer:2f5f83dc9c221f0ddbc0dac10ea33a9b19d5cf1d2c294083f7974c40e33c6117,confidence:ed29a7a5db918201ea1df298a8fa412ea7d91b6f93ed6a7b1beaf2aa942d2c03,history,"{""answer"":""I""}","{""probability_correct"":0.97}"
mmlu_pro:test:4810,anthropic_sonnet5,I,1,I,0.65,answer:59b4f85ac77a914cbb900280f3e6ca53dff5a021091a05b7dee7cdc1b376282e,confidence:a1712fa5b746c7714c1b175e3f00df6b39bcc55bd89fa046235744d39d9eaa84,history,"{""answer"":""I""}","{""probability_correct"":0.65}"
mmlu_pro:test:4845,openai_gpt56_sol,D,1,D,0.98,answer:1dd3e0000f5854ff21e9b89341864676b421a9cd67846139017182f76760264b,confidence:1784d3ada53f566301c724c8e4e80f004bdaff339334893d2db998351937993a,history,"{""answer"":""D""}","{""probability_correct"":0.98}"
mmlu_pro:test:4845,anthropic_sonnet5,D,1,D,0.8,answer:8afc8f52a71593a8845c7ee6efc273c29f495574d17137aafd29f0fc89bcdd5c,confidence:a0936bdebfdd15b8ef763bce569d0cf75a394148b7f13c49141185b501ce3f86,history,"{""answer"":""D""}","{""probability_correct"":0.8}"
mmlu_pro:test:4861,openai_gpt56_sol,F,1,F,0.99,answer:4df379c355a7d09511c9ac3ff1f68d379ec2f32564b4dedb6ce678ea40f680e3,confidence:bd372f5f3ebf4657add83bea817d9b3fea854ba93078683f9b806af5a33f1bd8,history,"{""answer"":""F""}","{""probability_correct"":0.99}"
mmlu_pro:test:4861,anthropic_sonnet5,F,1,F,0.85,answer:dc8bb29cc7967a09a1abacf66b3d91e5c70290b806e8771c682ae2f7262cff4f,confidence:687902107eb4fef49b37b01dd4cb5b15de5c99014ce65484b008d771b64cb736,history,"{""answer"":""F""}","{""probability_correct"":0.85}"
mmlu_pro:test:4869,openai_gpt56_sol,J,1,J,0.96,answer:4410fc217f697fff2f8c67b6712c4cb8329c35ec9d41c8dffcb2591561ae96b6,confidence:348ece14a3cc7d33b18ae82941907515da5cfa2c2579ab6dd1ee52530173561a,history,"{""answer"":""J""}","{""probability_correct"":0.96}"
mmlu_pro:test:4869,anthropic_sonnet5,J,1,J,0.65,answer:43ebb8107ba66c900cfeeb60bf74883d68a5cbcd9f29c677779f5c8289c8ea35,confidence:fa7fb794d9ab464aa4ad2ce277ad959c71613271175f2b47a7214a14495c1a88,history,"{""answer"":""J""}","{""probability_correct"":0.65}"
mmlu_pro:test:4871,openai_gpt56_sol,E,1,E,0.98,answer:aa14cc431e191741d65580b3dee6051e44dbf7a5f67cb99d8a19453057757381,confidence:9e2c8225f7a58f948b2f8ad8cc736c6931426c8bd70adf0c7c3cff9c7dec0cae,history,"{""answer"":""E""}","{""probability_correct"":0.98}"
mmlu_pro:test:4871,anthropic_sonnet5,E,1,E,0.72,answer:2ee7496c2f488683934bbc1d26ae237f553b2c4470d365ceddba3943abb23fe1,confidence:87475e0499c3a92d6be3d9f94cfaa69955e496586502fbb3b15991992ca05b1c,history,"{""answer"":""E""}","{""probability_correct"":0.72}"
mmlu_pro:test:4877,openai_gpt56_sol,C,1,C,0.99,answer:ea383b0625f49119d30b44537a9b0e0a21978e4c1ea32fb0b4d8f2e4178d0c4f,confidence:0f16fd26293931a953fd1a6c8d70492ee6e428c715d9b829d704816228238307,history,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:4877,anthropic_sonnet5,C,1,C,0.97,answer:e95a20e0e3cac55866f94296a28fbbc452367935c9d46d10a5a8c8bf0ae3ae5f,confidence:6213efbf98ec4e78e2f7c931b9d7dbde0c360b882447a1148c6bfc690e2da8ac,history,"{""answer"":""C""}","{""probability_correct"":0.97}"
mmlu_pro:test:4890,openai_gpt56_sol,G,0,E,0.99,answer:eb1c4694c4ae45ffdbcff45b76d47ded2599cbe309d8d84f86961636b06c0837,confidence:376fd583cada8e7b80a2fb2671c73546e0c1bc4821579e5631320e7583b80037,history,"{""answer"":""G""}","{""probability_correct"":0.99}"
mmlu_pro:test:4890,anthropic_sonnet5,G,0,E,0.93,answer:eae1acede98f7b05f2de8e62d8bbb7e8bab2b366b36226c41ebd7ae66c2a615d,confidence:20dd7a55bea8d83a43f6fe86709da5d65d97b654c4a20e08c87ee4b08897f06e,history,"{""answer"":""G""}","{""probability_correct"":0.93}"
mmlu_pro:test:4901,openai_gpt56_sol,C,1,C,0.99,answer:6bbfd3715dbe2f7fdd608682790729a9308451be05cf2fb1de82d642a5319b25,confidence:ac22d5a88bc092783a74d869e0ca42cb6a77d41dc104b8d8c067d91743e6e1e5,history,"{""answer"":""C""}","{""probability_correct"":0.99}"
mmlu_pro:test:4901,anthropic_sonnet5,C,1,C,0.85,answer:73ef6a9d1286155ebab4ba7f3d35c925d54e1ce08b2be39f9171fdf7f85cf37c,confidence:e12aed79fb08b131fab60988caf45671ff7c0cbadd80235e34525769bbfc7fda,history,"{""answer"":""C""}","{""probability_correct"":0.85}"
mmlu_pro:test:4908,openai_gpt56_sol,J,1,J,0.99,answer:b14df437e4dd9a964b8c1b2764292d0e6fbfcaa87a46de7dffce1927feee8c1e,confidence:57b301442d0524fecd00705fc796bbdfe5415d957e014cc64a62b2edf5782488,history,"{""answer"":""J""}","{""probability_correct"":0.99}"
mmlu_pro:test:4908,anthropic_sonnet5,J,1,J,0.85,answer:df18284f7ea558c7aefacacdf1930623748ebf0b1650735727250eb7de8e4415,confidence:a58fa28f72953e53f3269bb714f7dc3b368e05d0559712fddc3c4a2045d3afa4,history,"{""answer"":""J""}","{""probability_correct"":0.85}"
mmlu_pro:test:4916,openai_gpt56_sol,E,1,E,0.96,answer:2c106b632228458832ffeaf8580e8d2e37edc40df2b5da557d2e9109fd1e29cc,confidence:62505b2bb3309abdc70642efca329cbef74fffe57d4b0f54c66b3bd2770107a1,history,"{""answer"":""E""}","{""probability_correct"":0.96}"
mmlu_pro:test:4916,anthropic_sonnet5,E,1,E,0.85,answer:47cd233fc8cacd494f94557a1c00ca101c4ccfad4657d45251e6f4bcea0e1b92,confidence:47435147d6b8d2bc8746c4f54108c54804f559c2c65253d8a9bfb214b2df982e,history,"{""answer"":""E""}","{""probability_correct"":0.85}"
mmlu_pro:test:4918,openai_gpt56_sol,I,1,I,0.98,answer:8edf8a44a9c51a6aa641d955861610d78240aaac7c08efabb13879b30945a658,confidence:533cc15c61e2711490490a24118091f767f7496b3c03032530313439d0427465,history,"{""answer"":""I""}","{""probability_correct"":0.98}"
