ai_action,confidence_visibility,error_cost,example_id,human_action,is_correct,model_id,probability_correct,prompt_family
VERIFY_FIRST,visible,20.0,mmlu_pro:test:8461,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:8503,USE_UNVERIFIED,False,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:8558,USE_UNVERIFIED,True,anthropic_sonnet5,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:8558,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:8558,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:8558,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:8645,USE_UNVERIFIED,False,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:8645,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:8662,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:8662,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:8662,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:8668,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:8668,USE_UNVERIFIED,False,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:8668,VERIFY_FIRST,False,openai_gpt56_sol,0.97,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:8668,USE_UNVERIFIED,False,openai_gpt56_sol,0.97,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:8668,USE_UNVERIFIED,False,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:8674,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:8674,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:8674,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:8830,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:8830,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:8830,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:8837,USE_UNVERIFIED,True,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:8837,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:8837,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:8857,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:8857,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:8857,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:8863,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:8863,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:8875,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:8923,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:8923,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:8952,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:8952,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:8980,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:8980,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:9018,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:9020,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:9020,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:9020,USE_UNVERIFIED,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:9022,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:9038,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:9038,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:9106,USE_UNVERIFIED,True,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:9118,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:9118,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:9118,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:9141,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:9141,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,5.0,mmlu_pro:test:9141,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:9141,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:9246,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:9246,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:925,VERIFY_FIRST,True,openai_gpt56_sol,0.93,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:925,USE_UNVERIFIED,True,openai_gpt56_sol,0.93,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:9350,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:9350,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:9411,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:9432,USE_UNVERIFIED,True,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:9432,VERIFY_FIRST,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:9432,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:9433,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:9462,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:9486,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:953,USE_UNVERIFIED,True,anthropic_sonnet5,0.72,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:9553,USE_UNVERIFIED,True,anthropic_sonnet5,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:9601,USE_UNVERIFIED,True,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:9601,VERIFY_FIRST,True,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:9631,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:9646,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,5.0,mmlu_pro:test:9646,USE_UNVERIFIED,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:9753,VERIFY_FIRST,True,google_gemini38_flash,0.9,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:9753,USE_UNVERIFIED,False,openai_gpt56_sol,0.95,v2_owner_match_v1
VERIFY_FIRST,visible,10.0,mmlu_pro:test:9826,USE_UNVERIFIED,True,anthropic_sonnet5,0.9,v2_owner_match_v1
VERIFY_FIRST,visible,2.0,mmlu_pro:test:9826,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,visible,20.0,mmlu_pro:test:9826,USE_UNVERIFIED,True,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:9834,USE_UNVERIFIED,True,google_gemini38_flash,0.98,v2_owner_match_v1
VERIFY_FIRST,hidden,2.0,mmlu_pro:test:9834,USE_UNVERIFIED,True,openai_gpt56_sol,0.97,v2_owner_match_v1
VERIFY_FIRST,hidden,20.0,mmlu_pro:test:9834,USE_UNVERIFIED,True,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:9906,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
VERIFY_FIRST,hidden,10.0,mmlu_pro:test:9919,USE_UNVERIFIED,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:9919,VERIFY_FIRST,True,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:9976,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
