question_id,model_alias,stage1_correct,error,q1,q2,hidden_verify_fraction,hidden_verify_count,n_hidden_cells,single_hidden_verify,canonical_hidden_spec,category,n_choices,question_char_len,question_ws_tokens,other_n_correct,other_frac_correct,other_frac_wrong,other_models,target_correct,gpt_correct,claude_correct,gemini_correct,grok_correct,choice_count_varies
mmlu_pro:test:4661,anthropic_sonnet5,True,0,0.9,0.85,1.0,8,8,1,ai_system|L=10|hidden,chemistry,10,121,22,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4683,openai_gpt56_sol,False,1,0.99,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,10,1145,187,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4683,anthropic_sonnet5,False,1,0.85,0.92,0.0,0,8,0,ai_system|L=10|hidden,history,10,1145,187,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4696,openai_gpt56_sol,False,1,0.94,0.88,0.0,0,8,0,ai_system|L=10|hidden,history,10,1942,305,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4696,anthropic_sonnet5,False,1,0.4,0.3,1.0,8,8,1,ai_system|L=10|hidden,history,10,1942,305,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4699,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,896,132,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4699,anthropic_sonnet5,True,0,0.92,0.95,0.0,0,8,0,ai_system|L=10|hidden,history,10,896,132,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4700,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,9,877,130,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4700,anthropic_sonnet5,True,0,0.8,0.85,0.0,0,8,0,ai_system|L=10|hidden,history,9,877,130,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4705,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,9,68,12,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:4705,anthropic_sonnet5,True,0,0.85,0.85,0.25,2,8,0,ai_system|L=10|hidden,history,9,68,12,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:4727,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,1127,193,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4727,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,history,10,1127,193,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4729,openai_gpt56_sol,True,0,0.97,0.98,0.125,1,8,0,ai_system|L=10|hidden,history,10,1392,238,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4729,anthropic_sonnet5,True,0,0.75,0.7,1.0,8,8,1,ai_system|L=10|hidden,history,10,1392,238,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4731,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,2081,357,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4731,anthropic_sonnet5,True,0,0.85,0.85,0.125,1,8,0,ai_system|L=10|hidden,history,10,2081,357,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4739,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,10,56,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4739,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,history,10,56,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4744,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,576,102,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4744,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,history,10,576,102,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4762,openai_gpt56_sol,True,0,0.97,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,10,93,13,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4762,anthropic_sonnet5,True,0,0.65,0.6,0.125,1,8,0,ai_system|L=10|hidden,history,10,93,13,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4765,openai_gpt56_sol,True,0,0.99,0.97,0.0,0,8,0,ai_system|L=10|hidden,history,10,100,17,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4765,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,history,10,100,17,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4773,openai_gpt56_sol,True,0,0.88,0.84,0.25,2,8,1,ai_system|L=10|hidden,history,10,1262,213,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:4773,anthropic_sonnet5,False,1,0.35,0.4,1.0,8,8,1,ai_system|L=10|hidden,history,10,1262,213,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
mmlu_pro:test:4781,openai_gpt56_sol,True,0,0.98,0.99,0.125,1,8,0,ai_system|L=10|hidden,history,10,85,13,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4781,anthropic_sonnet5,True,0,0.72,0.75,0.75,6,8,1,ai_system|L=10|hidden,history,10,85,13,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4799,openai_gpt56_sol,False,1,0.67,0.18,1.0,8,8,1,ai_system|L=10|hidden,history,10,1265,225,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:4799,anthropic_sonnet5,False,1,0.55,0.6,1.0,8,8,1,ai_system|L=10|hidden,history,10,1265,225,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:4816,openai_gpt56_sol,True,0,0.86,0.78,0.75,6,8,1,ai_system|L=10|hidden,history,10,92,14,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,0,True
mmlu_pro:test:4816,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,history,10,92,14,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,0,0,True
mmlu_pro:test:4820,openai_gpt56_sol,True,0,0.56,0.63,1.0,8,8,1,ai_system|L=10|hidden,history,10,74,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4820,anthropic_sonnet5,True,0,0.6,0.7,0.625,5,8,1,ai_system|L=10|hidden,history,10,74,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4822,openai_gpt56_sol,True,0,0.93,0.95,0.25,2,8,1,ai_system|L=10|hidden,history,9,63,10,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:4822,anthropic_sonnet5,False,1,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,history,9,63,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
mmlu_pro:test:4848,openai_gpt56_sol,False,1,0.93,0.96,0.0,0,8,0,ai_system|L=10|hidden,history,8,1069,179,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,1,1,1,True
mmlu_pro:test:4848,anthropic_sonnet5,True,0,0.6,0.6,0.375,3,8,1,ai_system|L=10|hidden,history,8,1069,179,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,0,1,1,1,True
mmlu_pro:test:4853,openai_gpt56_sol,True,0,0.96,0.93,0.0,0,8,0,ai_system|L=10|hidden,history,9,1826,327,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4853,anthropic_sonnet5,True,0,0.55,0.45,1.0,8,8,1,ai_system|L=10|hidden,history,9,1826,327,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4876,openai_gpt56_sol,True,0,0.94,0.88,1.0,8,8,1,ai_system|L=10|hidden,history,10,90,16,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4876,anthropic_sonnet5,True,0,0.6,0.72,0.75,6,8,1,ai_system|L=10|hidden,history,10,90,16,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4893,openai_gpt56_sol,False,1,0.97,0.96,0.0,0,8,0,ai_system|L=10|hidden,history,10,783,130,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4893,anthropic_sonnet5,False,1,0.55,0.65,0.75,6,8,1,ai_system|L=10|hidden,history,10,783,130,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4895,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,4,1303,203,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4895,anthropic_sonnet5,True,0,0.85,0.85,0.0,0,8,0,ai_system|L=10|hidden,history,4,1303,203,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4896,openai_gpt56_sol,True,0,0.93,0.96,0.0,0,8,0,ai_system|L=10|hidden,history,10,1375,236,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4896,anthropic_sonnet5,True,0,0.55,0.65,1.0,8,8,1,ai_system|L=10|hidden,history,10,1375,236,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4924,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,10,433,80,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4924,anthropic_sonnet5,True,0,0.72,0.75,0.0,0,8,0,ai_system|L=10|hidden,history,10,433,80,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4934,openai_gpt56_sol,True,0,0.94,0.93,0.125,1,8,1,ai_system|L=10|hidden,history,10,68,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4934,anthropic_sonnet5,True,0,0.72,0.72,0.125,1,8,0,ai_system|L=10|hidden,history,10,68,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4935,openai_gpt56_sol,False,1,0.19,0.68,1.0,8,8,1,ai_system|L=10|hidden,history,10,112,18,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4935,anthropic_sonnet5,False,1,0.35,0.3,1.0,8,8,1,ai_system|L=10|hidden,history,10,112,18,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4943,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,1328,226,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4943,anthropic_sonnet5,True,0,0.9,0.93,0.0,0,8,0,ai_system|L=10|hidden,history,10,1328,226,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4947,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,688,123,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4947,anthropic_sonnet5,True,0,0.9,0.9,0.0,0,8,0,ai_system|L=10|hidden,history,10,688,123,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4951,openai_gpt56_sol,True,0,0.96,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,10,1104,184,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4951,anthropic_sonnet5,True,0,0.45,0.5,1.0,8,8,1,ai_system|L=10|hidden,history,10,1104,184,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4959,openai_gpt56_sol,True,0,0.99,0.98,0.0,0,8,0,ai_system|L=10|hidden,history,4,1101,188,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4959,anthropic_sonnet5,True,0,0.94,0.92,0.0,0,8,0,ai_system|L=10|hidden,history,4,1101,188,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:4973,openai_gpt56_sol,True,0,0.97,0.96,0.0,0,8,0,ai_system|L=10|hidden,history,10,936,162,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:4973,anthropic_sonnet5,True,0,0.72,0.72,0.75,6,8,1,ai_system|L=10|hidden,history,10,936,162,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:4987,openai_gpt56_sol,False,1,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,1973,355,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:4987,anthropic_sonnet5,False,1,0.72,0.65,0.125,1,8,0,ai_system|L=10|hidden,history,10,1973,355,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:5009,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,history,10,178,25,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5009,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,history,10,178,25,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5056,openai_gpt56_sol,True,0,0.93,0.93,0.0,0,8,0,ai_system|L=10|hidden,history,4,1201,216,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:5056,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,history,4,1201,216,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:5102,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,other,10,57,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5102,anthropic_sonnet5,True,0,0.9,0.92,0.0,0,8,0,ai_system|L=10|hidden,other,10,57,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5108,openai_gpt56_sol,True,0,0.95,0.94,1.0,8,8,1,ai_system|L=10|hidden,other,7,325,57,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:5108,anthropic_sonnet5,False,1,0.35,0.35,1.0,8,8,1,ai_system|L=10|hidden,other,7,325,57,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
mmlu_pro:test:5122,openai_gpt56_sol,True,0,0.99,0.99,0.125,1,8,0,ai_system|L=10|hidden,other,10,315,58,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,0,True
mmlu_pro:test:5122,anthropic_sonnet5,False,1,0.75,0.72,1.0,8,8,1,ai_system|L=10|hidden,other,10,315,58,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,0,True
mmlu_pro:test:5138,openai_gpt56_sol,True,0,0.8,0.93,0.375,3,8,1,ai_system|L=10|hidden,other,10,106,16,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5138,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,other,10,106,16,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5156,openai_gpt56_sol,False,1,0.64,0.43,1.0,8,8,1,ai_system|L=10|hidden,other,10,118,18,1,0.3333333333333333,0.6666666666666667,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:5156,anthropic_sonnet5,False,1,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,other,10,118,18,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,1,0,True
mmlu_pro:test:5180,openai_gpt56_sol,True,0,0.99,0.99,0.125,1,8,1,ai_system|L=10|hidden,other,10,366,68,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:5180,anthropic_sonnet5,True,0,0.7,0.85,1.0,8,8,1,ai_system|L=10|hidden,other,10,366,68,2,0.6666666666666666,0.33333333333333337,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
mmlu_pro:test:5193,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,other,10,24,4,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5193,anthropic_sonnet5,True,0,0.72,0.75,0.0,0,8,0,ai_system|L=10|hidden,other,10,24,4,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5204,openai_gpt56_sol,False,1,0.88,0.96,0.875,7,8,1,ai_system|L=10|hidden,other,10,139,21,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:5204,anthropic_sonnet5,False,1,0.55,0.5,1.0,8,8,1,ai_system|L=10|hidden,other,10,139,21,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:5226,openai_gpt56_sol,True,0,0.82,0.9,0.375,3,8,1,ai_system|L=10|hidden,other,10,76,14,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,1,1,True
mmlu_pro:test:5226,anthropic_sonnet5,False,1,0.5,0.4,1.0,8,8,1,ai_system|L=10|hidden,other,10,76,14,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,1,1,True
mmlu_pro:test:5314,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,other,10,86,15,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5314,anthropic_sonnet5,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,other,10,86,15,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5345,openai_gpt56_sol,True,0,0.97,0.98,0.125,1,8,0,ai_system|L=10|hidden,other,9,493,84,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5345,anthropic_sonnet5,True,0,0.6,0.6,1.0,8,8,1,ai_system|L=10|hidden,other,9,493,84,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5370,openai_gpt56_sol,True,0,0.98,0.96,0.0,0,8,0,ai_system|L=10|hidden,other,6,110,16,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5370,anthropic_sonnet5,True,0,0.72,0.7,0.375,3,8,1,ai_system|L=10|hidden,other,6,110,16,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5390,openai_gpt56_sol,True,0,0.99,0.999,0.0,0,8,0,ai_system|L=10|hidden,other,4,40,9,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5390,anthropic_sonnet5,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,other,4,40,9,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5432,openai_gpt56_sol,True,0,0.98,0.98,0.0,0,8,0,ai_system|L=10|hidden,other,10,67,11,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5432,anthropic_sonnet5,True,0,0.72,0.7,0.625,5,8,0,ai_system|L=10|hidden,other,10,67,11,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5450,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,other,10,50,10,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5450,anthropic_sonnet5,True,0,0.95,0.97,0.0,0,8,0,ai_system|L=10|hidden,other,10,50,10,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5452,openai_gpt56_sol,True,0,0.58,0.78,1.0,8,8,1,ai_system|L=10|hidden,other,10,41,6,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,0,0,0,True
mmlu_pro:test:5452,anthropic_sonnet5,False,1,0.55,0.5,1.0,8,8,1,ai_system|L=10|hidden,other,10,41,6,1,0.3333333333333333,0.6666666666666667,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,1,0,0,0,True
mmlu_pro:test:5455,openai_gpt56_sol,True,0,0.99,0.99,0.0,0,8,0,ai_system|L=10|hidden,other,10,167,28,3,1.0,0.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5455,anthropic_sonnet5,True,0,0.95,0.95,0.0,0,8,0,ai_system|L=10|hidden,other,10,167,28,3,1.0,0.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,1,True
mmlu_pro:test:5491,openai_gpt56_sol,False,1,0.18,0.75,1.0,8,8,1,ai_system|L=10|hidden,other,9,76,12,0,0.0,1.0,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:5491,anthropic_sonnet5,False,1,0.3,0.4,1.0,8,8,1,ai_system|L=10|hidden,other,9,76,12,0,0.0,1.0,"openai_gpt56_sol,google_gemini38_flash,xai_grok420_nonreasoning",0,0,0,0,0,True
mmlu_pro:test:5530,openai_gpt56_sol,True,0,0.18,0.08,1.0,8,8,1,ai_system|L=10|hidden,other,10,103,18,2,0.6666666666666666,0.33333333333333337,"anthropic_sonnet5,google_gemini38_flash,xai_grok420_nonreasoning",1,1,1,1,0,True
