study_id,run_id,request_key,question_id,model_alias,model_endpoint,task,delta,q_delta,rendered_q_delta,parsed_action,verify,incorrect,reused_delta0,estimated_cost_usd,q1,input_tokens,output_tokens
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4787,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:8ce43f9fd851068738882a316c3ed772eaad7080f040d91c828a51e1ff2c3984,mmlu_pro:test:4787,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.001524,0.99,301,16
,,verification:7a6dce12b9d9afbfe59a62f864a3327109c488e8cd7a5036bed2bbc9caa77841,mmlu_pro:test:4787,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.001524,0.99,301,16
,,verification:cd6c942ce2cb4ad862b8c1aba9aa0d737355769f25c00d32eb227d315201fa7b,mmlu_pro:test:4787,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.001524,0.99,301,16
,,verification:b7196bfb31ebdc7e82272f8e57c16ec3077c9aa16661919bfd5b0f9353f651ba,mmlu_pro:test:4787,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.001524,0.99,301,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4787,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.92,0.92,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:4452340263703088bd2897cc6640be638f6019c12b15d81d421ec0fed0071e23,mmlu_pro:test:4787,anthropic_sonnet5,,mmlu,-1.5,0.7195735037383466,,VERIFY_FIRST,True,False,False,0.00156,0.92,690,18
,,verification:bd6988dff790ed73bebac49291627d037955ea58071b78ea2f6c08434dda8661,mmlu_pro:test:4787,anthropic_sonnet5,,mmlu,-0.75,0.8445325685518145,,USE_UNVERIFIED,False,False,False,0.00157,0.92,690,19
,,verification:ae28bede794a8f2a8b66e372c8f3be86a853fa65b38c4fd1d79ca14c84033e69,mmlu_pro:test:4787,anthropic_sonnet5,,mmlu,0.75,0.9605452647427616,,USE_UNVERIFIED,False,False,False,0.00157,0.92,690,19
,,verification:71e248eae2b3d3641873685d68a5468ea727e964700a282a25c3cdde6706703c,mmlu_pro:test:4787,anthropic_sonnet5,,mmlu,1.5,0.9809666738234352,,USE_UNVERIFIED,False,False,False,0.00157,0.92,690,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4797,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:4299847e1ed31decdc9120a8cbe43028b97390d8ee029fa1ff2334184371eaea,mmlu_pro:test:4797,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002384,0.99,516,16
,,verification:30ae2aeb90b181fb9692aeb7f6758f6851aee445e763544bfdf014cfc7a44820,mmlu_pro:test:4797,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002384,0.99,516,16
,,verification:29dce5a17bff5adb5af089214813822ccbe555fde3b956cdb1189ddee21c447b,mmlu_pro:test:4797,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002384,0.99,516,16
,,verification:4911d17d370df4000488a50d11296ef4efaf9fa271dd212f036f6d41f05486b8,mmlu_pro:test:4797,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002384,0.99,516,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4797,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:2004443357c14a1801c7838288dde40e01a6ff99d620bf0fe456c120acf9b65a,mmlu_pro:test:4797,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,False,False,0.00218,0.85,1000,18
,,verification:3640dfcc51bf511e8b760a52a506670f6a09820c1f5bce8bd33e9d3feee178b0,mmlu_pro:test:4797,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,USE_UNVERIFIED,False,False,False,0.00219,0.85,1000,19
,,verification:79827ce1ec7bf4a5d097ec551d976623b558ec672f01603ff21f4e21369b02ba,mmlu_pro:test:4797,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,USE_UNVERIFIED,False,False,False,0.00219,0.85,1000,19
,,verification:1d3ba8061696d2de6047ab1eef38d33b4ef298b52808a61b1c9c16418914e50a,mmlu_pro:test:4797,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,USE_UNVERIFIED,False,False,False,0.00219,0.85,1000,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4802,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:f4d164d60a1bc44ef58a42dde0782dc17f527d78f0504905212570b07b57777f,mmlu_pro:test:4802,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002764,0.99,611,16
,,verification:b0a4a91da3b4788cb9ae68f7a3627b092a2e3ab8b9184295a582f2ee3b6ee71f,mmlu_pro:test:4802,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002764,0.99,611,16
,,verification:912165378819768da01ace9df06dc163a1e2bde6106f3838b5fa4b40ad4281d2,mmlu_pro:test:4802,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002764,0.99,611,16
,,verification:408047be7b39779259f597078eec73cff8d248c16d9adc8f738b5583039067c8,mmlu_pro:test:4802,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002764,0.99,611,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4802,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:70b3fb7b19086edf5d642eab4caf69451bdbb465f8989df096ab22b384f54ea1,mmlu_pro:test:4802,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,False,False,0.002492,0.85,1156,18
,,verification:9b5d7116c720644a98cbd0ce87f05fb2953b65ea31d51765d1adde89ba38481a,mmlu_pro:test:4802,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,VERIFY_FIRST,True,False,False,0.002492,0.85,1156,18
,,verification:a96c2fe29c9c441a7271f2ee04e59f76ab85d59443ba16c7540c245049624c95,mmlu_pro:test:4802,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,USE_UNVERIFIED,False,False,False,0.002502,0.85,1156,19
,,verification:2390ea60fdac4d0ef26ba6b4537bc9efbbca869d3d58874e1bbc455c71864c5b,mmlu_pro:test:4802,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,USE_UNVERIFIED,False,False,False,0.002502,0.85,1156,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4810,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.97,0.97,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:0af6a2a08e505a01f757cb81acb6d432ed338ec8bc6c0cce7e7f9429c4708ea0,mmlu_pro:test:4810,openai_gpt56_sol,,mmlu,-1.5,0.8782646654075883,,USE_UNVERIFIED,False,False,False,0.002644,0.97,581,16
,,verification:05f2e4e76538f2286c731f0b1227408fc61284efbbd39b1f6158671c2274e194,mmlu_pro:test:4810,openai_gpt56_sol,,mmlu,-0.75,0.9385492153266495,,USE_UNVERIFIED,False,False,False,0.002644,0.97,581,16
,,verification:9e319a7f410724e5b90f6062b929103c6c06b8b35f7bacb4e77c6b01b61445f8,mmlu_pro:test:4810,openai_gpt56_sol,,mmlu,0.75,0.9856010829099389,,USE_UNVERIFIED,False,False,False,0.002644,0.97,581,16
,,verification:799dd4e7c8d0cb0d21494c5738e172b01f40261181980f6bc6c029691954edd8,mmlu_pro:test:4810,openai_gpt56_sol,,mmlu,1.5,0.9931463636953963,,USE_UNVERIFIED,False,False,False,0.002644,0.97,581,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4810,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.65,0.65,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:425963479c78b9ebd9d5715e3bd5c6d8887e8b7101b3267c5ef98e492c56c402,mmlu_pro:test:4810,anthropic_sonnet5,,mmlu,-1.5,0.29297871885378945,,VERIFY_FIRST,True,False,False,0.002402,0.65,1111,18
,,verification:e5b4afce0223dc6680d56a8be29758bfe9ad7efd140864a603829398530c0c0c,mmlu_pro:test:4810,anthropic_sonnet5,,mmlu,-0.75,0.4673065151751509,,VERIFY_FIRST,True,False,False,0.002402,0.65,1111,18
,,verification:0d919a4993e0ea5607bc7e099c0358d9401c813c0b285c6c610aba33765de4f4,mmlu_pro:test:4810,anthropic_sonnet5,,mmlu,0.75,0.797224878879299,,VERIFY_FIRST,True,False,False,0.002402,0.65,1111,18
,,verification:b3dc3105885393be208dc8c06c617aefcb6006eaf7a7aa05b63f09a0c1ddc5a6,mmlu_pro:test:4810,anthropic_sonnet5,,mmlu,1.5,0.8927399633155044,,USE_UNVERIFIED,False,False,False,0.002412,0.65,1111,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4845,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.98,0.98,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:96245c598621d4488ac4838cd5d51e92d9b55dd37e65d0634bed5518884cefae,mmlu_pro:test:4845,openai_gpt56_sol,,mmlu,-1.5,0.9162014299054049,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
,,verification:9699174b1d617fd8fe169c8b6d28f6607505c5d8724a34eec0c176112cecc65a,mmlu_pro:test:4845,openai_gpt56_sol,,mmlu,-0.75,0.958585206175545,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
,,verification:5476e1f5a154c60893da0306fc6f730eb5fedcf9e892495b16084604ee1bc0aa,mmlu_pro:test:4845,openai_gpt56_sol,,mmlu,0.75,0.9904519111242143,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
,,verification:50902165259da5eedf8b3fb9f84dfee60751011e06687f87f937b5f005225012,mmlu_pro:test:4845,openai_gpt56_sol,,mmlu,1.5,0.9954669652372276,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4845,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.8,0.8,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:5ff81a38cec59b5201eb5be22d06fbd839713daf10752886add368463f51c301,mmlu_pro:test:4845,anthropic_sonnet5,,mmlu,-1.5,0.4716041777561374,,VERIFY_FIRST,True,False,False,0.00156,0.8,690,18
,,verification:7d56e214918fac301a5efc9636836e9f6819baee1ac175fe160fa2f2cfdb66e8,mmlu_pro:test:4845,anthropic_sonnet5,,mmlu,-0.75,0.6539153161904067,,VERIFY_FIRST,True,False,False,0.00156,0.8,690,18
,,verification:74a66d8fa46faedaaea1bdb53d30045e1cdaf08241b6f84c8d819bee50e81e9f,mmlu_pro:test:4845,anthropic_sonnet5,,mmlu,0.75,0.8943810738295788,,USE_UNVERIFIED,False,False,False,0.00157,0.8,690,19
,,verification:6305df2da77bb9cd3f3d78614b9c3d6388daee9a9e1c7feade40cd3fc5f779b6,mmlu_pro:test:4845,anthropic_sonnet5,,mmlu,1.5,0.9471647447066639,,USE_UNVERIFIED,False,False,False,0.00157,0.8,690,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4861,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:05fc9097bee4e449825d11b907c7a24126c65e9715bb333a6498a8f81533b7d4,mmlu_pro:test:4861,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002012,0.99,423,16
,,verification:8d7e8a622b2a67dbbfbced6c66f004dc449f3de1030c99f53db520d99774034c,mmlu_pro:test:4861,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002012,0.99,423,16
,,verification:8ebde3c95fd22db2e4abc08264cad49cd2f5fe7808fab4a1b8ae1bc20349e1cf,mmlu_pro:test:4861,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002012,0.99,423,16
,,verification:dd4f787294e59d8ca2fc248a944b08e87b9204e7f627308a09f84c165b033fcd,mmlu_pro:test:4861,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002012,0.99,423,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4861,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:707dc0a2b8beaf3ec4f8bf49d1d3fd7f5590d63ebeef80ae1631c48d96231a3e,mmlu_pro:test:4861,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,False,False,0.001894,0.85,857,18
,,verification:565282e7aadf6603d2f67f9b14701e40c47aa1d60d84853912882c2d306a8937,mmlu_pro:test:4861,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,VERIFY_FIRST,True,False,False,0.001894,0.85,857,18
,,verification:ae11de4d0008287b8c477fabe3ad57e16a8d980cdabe67b5b927336f5dd99d63,mmlu_pro:test:4861,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,USE_UNVERIFIED,False,False,False,0.001904,0.85,857,19
,,verification:1fc948ac3d49e394fc498786d9536b0b98ffa02b4a1a9feeada4dda47562a0dc,mmlu_pro:test:4861,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,USE_UNVERIFIED,False,False,False,0.001904,0.85,857,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4869,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.96,0.96,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:ccfd087738339b18a6c9582ece9e95649f336b7a15a047ecdfb9a529781ede53,mmlu_pro:test:4869,openai_gpt56_sol,,mmlu,-1.5,0.8426466541619025,,USE_UNVERIFIED,False,False,False,0.001604,0.96,321,16
,,verification:cfa50bbd5830248ad0572ec7dff41cf9336137535de3119c563e5b9334cd3a69,mmlu_pro:test:4869,openai_gpt56_sol,,mmlu,-0.75,0.9189416849076816,,USE_UNVERIFIED,False,False,False,0.001604,0.96,321,16
,,verification:181748ab2782636b6dd5d7999c0dd34cb73a90be77d9170fdcec49420d36506c,mmlu_pro:test:4869,openai_gpt56_sol,,mmlu,0.75,0.9806979618533007,,USE_UNVERIFIED,False,False,False,0.001604,0.96,321,16
,,verification:8c1fd64e79f3ecf93adac9544a81f449e0eac7b03e884f12d65c5fd75b03c2dd,mmlu_pro:test:4869,openai_gpt56_sol,,mmlu,1.5,0.9907885496765599,,USE_UNVERIFIED,False,False,False,0.001604,0.96,321,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4869,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.65,0.65,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:4067ec27d4e9831ef77f6b795a9b99127afb918ed1ef795cc156eacc758619b8,mmlu_pro:test:4869,anthropic_sonnet5,,mmlu,-1.5,0.29297871885378945,,VERIFY_FIRST,True,False,False,0.001604,0.65,712,18
,,verification:0202dd7176bd2f54e04cd1a35c7484e9742b3615fbf26fbae8947c5189bdfc53,mmlu_pro:test:4869,anthropic_sonnet5,,mmlu,-0.75,0.4673065151751509,,VERIFY_FIRST,True,False,False,0.001604,0.65,712,18
,,verification:29074993445bdc86568779618cc7058e1df180e5569675cf29f4c1cb6f0be799,mmlu_pro:test:4869,anthropic_sonnet5,,mmlu,0.75,0.797224878879299,,VERIFY_FIRST,True,False,False,0.001604,0.65,712,18
,,verification:ab8089268984f28bb3f57e8944431b02ff4d12f46f81eac6241fbb1ce83e00c2,mmlu_pro:test:4869,anthropic_sonnet5,,mmlu,1.5,0.8927399633155044,,VERIFY_FIRST,True,False,False,0.001604,0.65,712,18
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4871,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.98,0.98,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:25f911bc91d5d04feb4ba4cf7b6bf1426d87de3844695f331adc909dcca35936,mmlu_pro:test:4871,openai_gpt56_sol,,mmlu,-1.5,0.9162014299054049,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
,,verification:e1f5526d8b3bbd6f76ed9d283e1e61abb43a6aeda5b70af0ebcdee37e39e24c1,mmlu_pro:test:4871,openai_gpt56_sol,,mmlu,-0.75,0.958585206175545,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
,,verification:7e33fe1d108800cb3e2dbc467f233f4f767a95023db925023f2855d79343b111,mmlu_pro:test:4871,openai_gpt56_sol,,mmlu,0.75,0.9904519111242143,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
,,verification:64d6a57a4095668ddc58e21c42c4d6b02a12470714b9d62cab4c100d4d9d1f92,mmlu_pro:test:4871,openai_gpt56_sol,,mmlu,1.5,0.9954669652372276,,USE_UNVERIFIED,False,False,False,0.001496,0.98,294,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4871,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.72,0.72,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:e4b7aa3a424106202f03bfb37372f91c0d6d047f9b077a103e39c15d39572aec,mmlu_pro:test:4871,anthropic_sonnet5,,mmlu,-1.5,0.3645804170628424,,VERIFY_FIRST,True,False,False,0.001578,0.72,699,18
,,verification:00fe10f8e129c19f463984522ecf7b75333921b1ee85004873dd4f784f6d8691,mmlu_pro:test:4871,anthropic_sonnet5,,mmlu,-0.75,0.5484627787629106,,VERIFY_FIRST,True,False,False,0.001578,0.72,699,18
,,verification:a14cf784396d5cfe93968561329382296eb6cb57765cde53e16dffc1c9e99965,mmlu_pro:test:4871,anthropic_sonnet5,,mmlu,0.75,0.8448100041326249,,VERIFY_FIRST,True,False,False,0.001578,0.72,699,18
,,verification:b102989ca3d52ddda8d523994effc943ae010d8615c20b5a38759e384803da2a,mmlu_pro:test:4871,anthropic_sonnet5,,mmlu,1.5,0.9201554944517072,,USE_UNVERIFIED,False,False,False,0.001588,0.72,699,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4877,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:7f41a4736cb3a923db66d0eca7f77cdab1e59f80f603c8f80af4a70bcf146a45,mmlu_pro:test:4877,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002732,0.99,603,16
,,verification:6c43316c0f0fd8ee3698dca6093b25091e7ffaefe7cf539922936f07f6356907,mmlu_pro:test:4877,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002732,0.99,603,16
,,verification:cedaf77ebbdecb0dc93f20a857ab076e214f5a85d549442d2b6a4d977010239f,mmlu_pro:test:4877,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002732,0.99,603,16
,,verification:dc7c743c212d15c2049ef18b974d6fd7839bfa30b48a8e10fcbddeaa8b34cbff,mmlu_pro:test:4877,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002732,0.99,603,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4877,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.97,0.97,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:4d7c9c6e731714d124c3275099ec64c78bd4db7a02102d33759adb681712a1d7,mmlu_pro:test:4877,anthropic_sonnet5,,mmlu,-1.5,0.8782646654075883,,USE_UNVERIFIED,False,False,False,0.002542,0.97,1176,19
,,verification:e0ee5c76907ed747e8763fd31b195c0b18c4dfd6d8dbb2028b9860c75f08662d,mmlu_pro:test:4877,anthropic_sonnet5,,mmlu,-0.75,0.9385492153266495,,USE_UNVERIFIED,False,False,False,0.002542,0.97,1176,19
,,verification:f8352472a05f17dafd0613de8ea1587a08234921e5bc0048066b72e731d8c05e,mmlu_pro:test:4877,anthropic_sonnet5,,mmlu,0.75,0.9856010829099389,,USE_UNVERIFIED,False,False,False,0.002542,0.97,1176,19
,,verification:2985121885fcf369cb1c579e664da9c90e01af1b8d0fdb72fd546c02ef4b6c09,mmlu_pro:test:4877,anthropic_sonnet5,,mmlu,1.5,0.9931463636953963,,USE_UNVERIFIED,False,False,False,0.002542,0.97,1176,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4890,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:866387fbb311d7f01368e99f98c0570471826cdcaeb3c10f2b1f3f1a279d53ad,mmlu_pro:test:4890,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,True,False,0.0031,0.99,695,16
,,verification:67be1eaf57dd570c9caffc338a39e36cefad96dc95088fe9a88198e861fa9209,mmlu_pro:test:4890,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,True,False,0.0031,0.99,695,16
,,verification:26dfd9978d83bbb6c2862c946fb521ade98ca80d490ec18bc477e57759740884,mmlu_pro:test:4890,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,True,False,0.0031,0.99,695,16
,,verification:82742be5f50cc3b931bbdad1b4181256d539018d56298feb5671648f36f92ca3,mmlu_pro:test:4890,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,True,False,0.0031,0.99,695,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4890,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.93,0.93,USE_UNVERIFIED,False,True,True,0.0,,,
,,verification:361e81724bef03e5d37c4091d4424070413701f47e4f28a3eab1c9aab44d7a2d,mmlu_pro:test:4890,anthropic_sonnet5,,mmlu,-1.5,0.7477577910217588,,VERIFY_FIRST,True,True,False,0.00275,0.93,1285,18
,,verification:c1cce385f2db9ee7cc173a3362c1cfb8a956cceda9031285c6161adfe1f204af,mmlu_pro:test:4890,anthropic_sonnet5,,mmlu,-0.75,0.8625566913038926,,USE_UNVERIFIED,False,True,False,0.00276,0.93,1285,19
,,verification:6a737b96b8575d630119583b69c33bd6f591553c0a4d8fc93ecce639193419a4,mmlu_pro:test:4890,anthropic_sonnet5,,mmlu,0.75,0.9656662467470971,,USE_UNVERIFIED,False,True,False,0.00276,0.93,1285,19
,,verification:fe7b56a25b71275ffc5b690b7abbc94537a902aa4047a84d876879be0c1e0559,mmlu_pro:test:4890,anthropic_sonnet5,,mmlu,1.5,0.9834826612266775,,USE_UNVERIFIED,False,True,False,0.00276,0.93,1285,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4901,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:d0332acb8ecad73049d3a8cd081ff6cdbb4a14ff124df7ac4cfd48a0190bd258,mmlu_pro:test:4901,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.002364,0.99,511,16
,,verification:a946c16f4933018ab560c7e530c5eeefbeed2cbe001e3ff8d1460d4250c8963e,mmlu_pro:test:4901,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.002364,0.99,511,16
,,verification:01c4df2b1715cfa562a656b66166e03caedd4567abf001b63c811207d3332e46,mmlu_pro:test:4901,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.002364,0.99,511,16
,,verification:157182bec878b42a1e3c3def42b9da2f4cfc66927da881cb83260f1bfa909698,mmlu_pro:test:4901,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.002364,0.99,511,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4901,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,VERIFY_FIRST,True,False,True,0.0,,,
,,verification:4a284aaf1773ec95d0e28218f0f5e0a99ba8d5e48ad19905c2b2b13c7919139f,mmlu_pro:test:4901,anthropic_sonnet5,,mmlu,-1.5,0.5583827383980898,,VERIFY_FIRST,True,False,False,0.002218,0.85,1019,18
,,verification:bc1fa0f32a56f4407143477340b4cb5d2d485feebc0cda043b5d3f14657af7c5,mmlu_pro:test:4901,anthropic_sonnet5,,mmlu,-0.75,0.7280202117132848,,VERIFY_FIRST,True,False,False,0.002218,0.85,1019,18
,,verification:49d600515946c4cc34662b7d9ca8d1ccc7d18772ac71a6227c7e0fd00f8eeb79,mmlu_pro:test:4901,anthropic_sonnet5,,mmlu,0.75,0.9230552212606222,,USE_UNVERIFIED,False,False,False,0.002228,0.85,1019,19
,,verification:4fd680a479934b092334ce635fe99de6369ca57688bbcf42a83cff667944598d,mmlu_pro:test:4901,anthropic_sonnet5,,mmlu,1.5,0.9621158137182997,,USE_UNVERIFIED,False,False,False,0.002228,0.85,1019,19
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4908,openai_gpt56_sol,gpt-5.6-sol,mmlu,0.0,0.99,0.99,USE_UNVERIFIED,False,False,True,0.0,,,
,,verification:91e5a799640e8a843c180c0994e786a5b31c97e23108b72921553c97f214039d,mmlu_pro:test:4908,openai_gpt56_sol,,mmlu,-1.5,0.9566909942174234,,USE_UNVERIFIED,False,False,False,0.0016,0.99,320,16
,,verification:cd1fc1f3962275ab47b52789099329b28db6dda0caa293bede67623e37dc99e2,mmlu_pro:test:4908,openai_gpt56_sol,,mmlu,-0.75,0.9790638565595808,,USE_UNVERIFIED,False,False,False,0.0016,0.99,320,16
,,verification:b099577c12e71c503c8420e5e8c8869e1b8d9a52e874ba020e0f384fa98f569f,mmlu_pro:test:4908,openai_gpt56_sol,,mmlu,0.75,0.9952512786303263,,USE_UNVERIFIED,False,False,False,0.0016,0.99,320,16
,,verification:af08c0bfe2e73416c295b1a57e1b433c9cec8e9e249ec1611e823963c35e83da,mmlu_pro:test:4908,openai_gpt56_sol,,mmlu,1.5,0.9977512283699548,,USE_UNVERIFIED,False,False,False,0.0016,0.99,320,16
study014_offset_v1,study014-offset,reused_true_q_visible,mmlu_pro:test:4908,anthropic_sonnet5,claude-sonnet-5,mmlu,0.0,0.85,0.85,USE_UNVERIFIED,False,False,True,0.0,,,
