task,question_id,model_alias,delta,q1,q_delta,rendered_q_delta,incorrect,reuse_delta0,prompt_sha256
mmlu,mmlu_pro:test:3927,anthropic_sonnet5,1.5,0.6,0.8705088185971921,0.870508818597,True,False,31197086e76e6d54b0e7614b1fe8b511d8a79a3d019f7ed63cb4c4f6f8967495
mmlu,mmlu_pro:test:4002,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,7edf973769c993c1a073ea19fdb994a45489561d668b38296e33a528db6a8390
mmlu,mmlu_pro:test:4002,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,325b206338e23945f86bdc1af046967275c93338f585a99a2fd8bad24760ea2a
mmlu,mmlu_pro:test:4002,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,296b29aec7080188b25cc9719abf6ab7e6917fd8c776ec8fdabd169468e59711
mmlu,mmlu_pro:test:4002,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,270fdd47b2884e645f28aa4d44a53ba17e9230038350289590b1ce3705aa9f9b
mmlu,mmlu_pro:test:4002,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,a7562b005607726c414d7637629a42647fea55bcd1bb28877f21965cea1545fb
mmlu,mmlu_pro:test:4002,anthropic_sonnet5,-1.5,0.95,0.8091411117439881,0.809141111744,False,False,51bc982afd10ff7fe177c45843bac61d4d539ac57de23679edf312a3f0554e09
mmlu,mmlu_pro:test:4002,anthropic_sonnet5,-0.75,0.95,0.899749016671533,0.899749016672,False,False,c6bababd8449d5c8f3571213a5e2534913d1fbd0ec0d4f8a51c198bba5714953
mmlu,mmlu_pro:test:4002,anthropic_sonnet5,0.0,0.95,0.95,0.95,False,True,261928e4ede9ab7199084f2bbfc8d2fe51960050db8655523d6a6551d5814f27
mmlu,mmlu_pro:test:4002,anthropic_sonnet5,0.75,0.95,0.9757416977817458,0.975741697782,False,False,984114774897622c5c13375e6f9a76edff13f775b28484465ebc87854c11e765
mmlu,mmlu_pro:test:4002,anthropic_sonnet5,1.5,0.95,0.9883926208536525,0.988392620854,False,False,804529f6916570a7b13514054f4bf97dc2ed9c4c0e4cecaee88014968c79a03f
mmlu,mmlu_pro:test:4010,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,c4158fb5e3e31fa5a16217e34b32d7d6c16a428d47139613ab1cca18682f07f5
mmlu,mmlu_pro:test:4010,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,a8bb0848658a2cc996150cd13318e10365f588975edb7665b4a703dd8e69f1f0
mmlu,mmlu_pro:test:4010,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,263cf2664a3f118f24552dce2dfd8bc42c63278230f3cf4acd898ae1fa2c054d
mmlu,mmlu_pro:test:4010,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,374d93b091b762baa57fa563745f6a9f02fa7705154bc7e5fe0903c99bd045b6
mmlu,mmlu_pro:test:4010,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,c42647d46ebffe929a797ea0f3d58e85fcc2a85d181cf33cbb2e7aaabd732ee8
mmlu,mmlu_pro:test:4010,anthropic_sonnet5,-1.5,0.85,0.5583827383980898,0.558382738398,False,False,6c6bcf6f9fd3b62897f93c97b682d2ace819b7f00c3447d8f978711a96a2d688
mmlu,mmlu_pro:test:4010,anthropic_sonnet5,-0.75,0.85,0.7280202117132848,0.728020211713,False,False,d67afde8bf75bdd24912296c18dd5033e87000cd3e893efe3f531dd261fde38c
mmlu,mmlu_pro:test:4010,anthropic_sonnet5,0.0,0.85,0.85,0.85,False,True,308227f8ad361481357d0c1ff421dd0b56bd95e3655ee3894c5e5eec10ca8545
mmlu,mmlu_pro:test:4010,anthropic_sonnet5,0.75,0.85,0.9230552212606222,0.923055221261,False,False,da47426279a180f3be0e0a10a6f60aa59011a9065764b3bcb1d1967156119658
mmlu,mmlu_pro:test:4010,anthropic_sonnet5,1.5,0.85,0.9621158137182997,0.962115813718,False,False,9b70cf266776f39421c0b1a2e27e7d5793de225ec817b560e3d2e154e9aea29e
mmlu,mmlu_pro:test:4060,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,450a74218eeaf62953bcc36c822847718d4fa4ca6b88f4a493b99ba800585e0c
mmlu,mmlu_pro:test:4060,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,1b995b4eae153d62fd483a9c63e6ea4814d49719a1f2c244738ee0fa6eba1e54
mmlu,mmlu_pro:test:4060,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,c100174a9abf83afbbbbe292282778092f1834e1e006b28c06e891962602ef1b
mmlu,mmlu_pro:test:4060,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,5bb0d74ec91346987e20fa74286192eb7faa878788415f622cbec58d9c51cd86
mmlu,mmlu_pro:test:4060,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,4d0add17776dbd0d7f5357022248e9dd9cbb6ae186eb848b1e7e775d57e9414a
mmlu,mmlu_pro:test:4060,anthropic_sonnet5,-1.5,0.55,0.21427791554479267,0.214277915545,True,False,41ed6fb8ae6d7ed8426e8944c96c4ecb452fb2712fbbb3db0df71a3d2a688fb6
mmlu,mmlu_pro:test:4060,anthropic_sonnet5,-0.75,0.55,0.366020029457121,0.366020029457,True,False,b3cdc81e251fd9c2c533591b200577a714e905bca025b37f7a08b18ca8311089
mmlu,mmlu_pro:test:4060,anthropic_sonnet5,0.0,0.55,0.55,0.55,True,True,70b2de8ff695d294d38e9218ce215eee6ed3a07c17612ff1e517241a2c91be5c
mmlu,mmlu_pro:test:4060,anthropic_sonnet5,0.75,0.55,0.721250040292954,0.721250040293,True,False,ba4a94a0105eae66ab838d887a75a6b2da547e6020708f14db4cce052c90a27f
mmlu,mmlu_pro:test:4060,anthropic_sonnet5,1.5,0.55,0.8456223112993012,0.845622311299,True,False,e0bb9ddd3dc82518d3680423a6df1bb7f02945b6e3e12cf471b58435794506d3
mmlu,mmlu_pro:test:4115,openai_gpt56_sol,-1.5,0.02,0.00453303476277253,0.00453303476277,False,False,afd6b9c14114ec0ba165e76b8756e496efa23da20d867e7dc6fcf21866da6c33
mmlu,mmlu_pro:test:4115,openai_gpt56_sol,-0.75,0.02,0.00954808887578561,0.00954808887579,False,False,9d0a5dcc1bf6d8117f95d20fc9c315b0cd17d252349ad26af652cc4727f78842
mmlu,mmlu_pro:test:4115,openai_gpt56_sol,0.0,0.02,0.02,0.02,False,True,fb48e188dfeef342864b4fdae83e0e81dc92abd11fcb27fdcb32ff1178d3e30b
mmlu,mmlu_pro:test:4115,openai_gpt56_sol,0.75,0.02,0.04141479382445496,0.0414147938245,False,False,f8e9be7d1199fa147a90f3f4ec69bd51adf36b7cca8657e30dc07cbddf2deca7
mmlu,mmlu_pro:test:4115,openai_gpt56_sol,1.5,0.02,0.08379857009459511,0.0837985700946,False,False,4fb9dddfa24cb86708fc503ad3a931ab9c8d07f672c0813a2d2996ff0f2032f9
mmlu,mmlu_pro:test:4115,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,False,False,ddcc2388ea3fb91b067fcc4aa9bb215a7829e03f9974c16ed2640f7ca06bc487
mmlu,mmlu_pro:test:4115,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,False,False,0370df6e6741dbc6a47fbe9d55e98688fe6d96244d4638b9b48399f39428a68b
mmlu,mmlu_pro:test:4115,anthropic_sonnet5,0.0,0.72,0.72,0.72,False,True,cafcc8a5e1157feebdd767217fd6cd090d7441c257142767fa0ee7c5b09b364a
mmlu,mmlu_pro:test:4115,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,False,False,a353f6c14c3b7b96f279349a88356c4a44e69ca8310e15d366a95684a017e5eb
mmlu,mmlu_pro:test:4115,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,False,False,a209123ea8110d86d425d4059c18ba03ec696a573d4bb45b8a47a8c6d7dc9d08
mmlu,mmlu_pro:test:4127,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,d3e0110f95165cba79c2b67589d8154d0874e6635b27dcf20a1634ce848f12d4
mmlu,mmlu_pro:test:4127,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,b68ce5433a3ae0b71b417f46e6e039f578409a3d8fe3612b801354a19c5f9dfc
mmlu,mmlu_pro:test:4127,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,a72c9b646dfbbcdd70fa166ad0d0dacfae54738b126e8716f532272cba75a1dd
mmlu,mmlu_pro:test:4127,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,ec78a0571e92a5f8fb3e7990311f89af64770a057b4dd1e3ef357da475828ed2
mmlu,mmlu_pro:test:4127,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,a8ed4cd1b48b5b5e7a5b3280866b329b675d5b6407969f6e55135221a3a3a9c1
mmlu,mmlu_pro:test:4127,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,False,False,17cd83aba33306367073a36f6b1efe5774f0d88390c8cacee8cd65b32808f209
mmlu,mmlu_pro:test:4127,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,False,False,164ea7e213e0c5381b882079866b3753fea387ff0b0fb1568f9c7f48ce059862
mmlu,mmlu_pro:test:4127,anthropic_sonnet5,0.0,0.9,0.9,0.9,False,True,141c59f4a3b69168f939597d5133a91fbaf806fcc8a427cdb304ae60fd6396c5
mmlu,mmlu_pro:test:4127,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,False,False,a3edfd0b10f93d1c30a0f50a1fcbe735f999d427383d15874f5a26141cf14c10
mmlu,mmlu_pro:test:4127,anthropic_sonnet5,1.5,0.9,0.9758075451312032,0.975807545131,False,False,ca156b90307b24878d5d0bc0e2049695423bf3f3ec0ab2a54a48bd6af17c571d
mmlu,mmlu_pro:test:4148,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,b6b74c6b37ad51ce27f6b6801d322741374de5ac4b15898264f80c857fbb1388
mmlu,mmlu_pro:test:4148,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,37cf09d3d0c6f72fc800aa433c1f1549b5322ce40eed937cb5e81372c277eada
mmlu,mmlu_pro:test:4148,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,b9d063a619e57173238c4465dae22ee6ace6b0debbbeca424806c1599ac9efcd
mmlu,mmlu_pro:test:4148,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,2576948d7339061a3dba05c4a8b97f002f0fe57a2b49e2c59418c368cb3307da
mmlu,mmlu_pro:test:4148,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,cbd778858b58c0b341172fe5ad88aeed42aae4a6cbfb8aa4ae856ce71e2b902e
mmlu,mmlu_pro:test:4148,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,True,False,e3bd3472d009eba42d83ecce9655f858d29ccdc052e9b5eb7c5cf8c2fabe4777
mmlu,mmlu_pro:test:4148,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,True,False,0e4d12f4bc292f0a944e9654f2a9ef6ed82d3e29fd57dfdae5b922638d2dbe73
mmlu,mmlu_pro:test:4148,anthropic_sonnet5,0.0,0.72,0.72,0.72,True,True,b03415b1bf5b6623ecc34b71bd3a61a3156724b3268a3c984e67f857fe5b1ecb
mmlu,mmlu_pro:test:4148,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,True,False,7e9c1b129e93a7aa4eb830448a5b87d68833b768de1019542ada2bd72697dd34
mmlu,mmlu_pro:test:4148,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,True,False,99eb7dd1e3832d44aec6fb761fb368a0bbe7a34a986e5cda9612b9b2dad3a060
mmlu,mmlu_pro:test:4162,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,8a82e569113b786843e302e6d2f3e9b72e3ab8b81500bd09354349257ea00a4b
mmlu,mmlu_pro:test:4162,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,9fb5ee6f976eae5207e119d0cdc8ec0639abe29f4d8a70afe487597486b1d344
mmlu,mmlu_pro:test:4162,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,1ff566385739dea6a861f3b65292e939428247c8bf754ccaccffdaa28ce0cea4
mmlu,mmlu_pro:test:4162,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,452af89e5a08736710821706f4679f2a1a2ad0934f20b80bc3f8532c1c3f7202
mmlu,mmlu_pro:test:4162,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,6954184a241316ec4b71f1ac2392fe5a8457502711fe9d89d61329d5bfe2f6ff
mmlu,mmlu_pro:test:4162,anthropic_sonnet5,-1.5,0.4,0.12949118140280796,0.129491181403,True,False,884afca4769af94b935f409d612dc12f15dd91a5b7151ddd8022f0e10d5e54ed
mmlu,mmlu_pro:test:4162,anthropic_sonnet5,-0.75,0.4,0.23949227494481842,0.239492274945,True,False,eda2af82425e1368fd672c8e759e5bdf3dbe03255f58fb6b5c18e92c9299cce5
mmlu,mmlu_pro:test:4162,anthropic_sonnet5,0.0,0.4,0.4,0.4,True,True,00e4f33169847c70b3d007a96cd873c215832af2abfae922d8e097ef7fe5e7cb
mmlu,mmlu_pro:test:4162,anthropic_sonnet5,0.75,0.4,0.5852916800910739,0.585291680091,True,False,d8a270c94a9ceb420cfe2a26dd0bccee3352f3810a06fbe2218ddfcd2e0b5ad4
mmlu,mmlu_pro:test:4162,anthropic_sonnet5,1.5,0.4,0.7492347090660089,0.749234709066,True,False,e7425d91f72d8f8dc5c58229eae338669ce6665955584e69b4a46b8060629150
mmlu,mmlu_pro:test:4173,openai_gpt56_sol,-1.5,0.01,0.0022487716300452587,0.00224877163005,True,False,e06c9cf79e850342a3618f4abbd5bb0d2505dc63ff217f404e0b7644326619fd
mmlu,mmlu_pro:test:4173,openai_gpt56_sol,-0.75,0.01,0.004748721369673681,0.00474872136967,True,False,519d63408b68d84ea2430b34976fcfa78dd5a40a59b757da4fe04a64e59f5e1c
mmlu,mmlu_pro:test:4173,openai_gpt56_sol,0.0,0.01,0.01,0.01,True,True,b6bb8e5be1d6be579c742ebcd0b3ad8c0d1a8665936899009123d2faae48a31c
mmlu,mmlu_pro:test:4173,openai_gpt56_sol,0.75,0.01,0.020936143440419212,0.0209361434404,True,False,cadb8b90e8c52413303fb047e9853c8123af675872bfea48c28e1832560d72fb
mmlu,mmlu_pro:test:4173,openai_gpt56_sol,1.5,0.01,0.043309005782576605,0.0433090057826,True,False,330119d1a0addcf587271fd89db782272546e045f158ab2672a3e0a830035da5
mmlu,mmlu_pro:test:4173,anthropic_sonnet5,-1.5,0.6,0.25076529093399114,0.250765290934,True,False,562caa221b12a35d74ed89d94c4ca46b8230b93532430b092d5abab5ac5ce91d
mmlu,mmlu_pro:test:4173,anthropic_sonnet5,-0.75,0.6,0.41470831990892604,0.414708319909,True,False,50724b6f2fe0cd0df8dba60d684baa4b2750871eaf6df2f657c0b77cbf6b8a56
mmlu,mmlu_pro:test:4173,anthropic_sonnet5,0.0,0.6,0.6,0.6,True,True,e3baa17815b731861436ccfb5b15f0fe217003c9b62a3110cf22c5cc069bf2fc
mmlu,mmlu_pro:test:4173,anthropic_sonnet5,0.75,0.6,0.7605077250551816,0.760507725055,True,False,d9ad3613be22c6d11500a038571d086c97d3f49f25d8920fe3f5cf0d600e34c3
mmlu,mmlu_pro:test:4173,anthropic_sonnet5,1.5,0.6,0.8705088185971921,0.870508818597,True,False,05ae098a8b498edef1f2dbb39b41605ae6e56411ad95e321dedc6c6a7d5329a2
mmlu,mmlu_pro:test:4230,openai_gpt56_sol,-1.5,0.01,0.0022487716300452587,0.00224877163005,True,False,98cf237fa9b63e8dad38fe0642cbcdc5603baa8b7b1dfd5a24dc0d7eed1913aa
mmlu,mmlu_pro:test:4230,openai_gpt56_sol,-0.75,0.01,0.004748721369673681,0.00474872136967,True,False,0df9aa3e099d4e681d5ae55dc45b68561c893a56edf83bd2b9a498b22b4ea48a
mmlu,mmlu_pro:test:4230,openai_gpt56_sol,0.0,0.01,0.01,0.01,True,True,c0f5e25eab4197ede6725fe2a246ec0dfc3f0b520809841dcf34f0ac4125a57a
mmlu,mmlu_pro:test:4230,openai_gpt56_sol,0.75,0.01,0.020936143440419212,0.0209361434404,True,False,113e48ef9cf6af8f9fd16d1f510c79b37ddf573e8bebf2bfd2d356efaa3e4bec
mmlu,mmlu_pro:test:4230,openai_gpt56_sol,1.5,0.01,0.043309005782576605,0.0433090057826,True,False,60933a99a9cc9fabe055a7a63765f98d5244729a324a61868586f6d639499568
mmlu,mmlu_pro:test:4230,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,False,False,a2c9ccabd5a5fdb9523271880ec9b8279f3a74524eecaf8d53b9179223288372
mmlu,mmlu_pro:test:4230,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,False,False,d23bd29216393f621e4c443ce05a633072ff0c9c4bcdc02050b339113d5efe05
mmlu,mmlu_pro:test:4230,anthropic_sonnet5,0.0,0.72,0.72,0.72,False,True,948989e47d73a382156c6bdb90374d166ae37dddf3f67ad34d891e058e0b2362
mmlu,mmlu_pro:test:4230,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,False,False,382c28913898e7a242af2c03937e8ced38e06052cec16e95a4decf52f4c30781
mmlu,mmlu_pro:test:4230,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,False,False,bb3bde3ed455d4dfdf627593c5861389f150f3aabd1c07add86b12d97327f17a
mmlu,mmlu_pro:test:4239,openai_gpt56_sol,-1.5,0.98,0.9162014299054049,0.916201429905,False,False,077b9a93e0101d643525c5a0d3d3f3ec3c07d7b4443afbf34e4be3090b437d10
mmlu,mmlu_pro:test:4239,openai_gpt56_sol,-0.75,0.98,0.958585206175545,0.958585206176,False,False,68c4e5fbf7d3fc8a54b00dfba72a241e999373d99713c9ff7a550f0e0c8cc74a
mmlu,mmlu_pro:test:4239,openai_gpt56_sol,0.0,0.98,0.98,0.98,False,True,8ed9e78a9c35ebe524689d26517d97de6a76ac03577b3f3f304a6acd0f0cd1f7
mmlu,mmlu_pro:test:4239,openai_gpt56_sol,0.75,0.98,0.9904519111242143,0.990451911124,False,False,43ee53199d34eebc9894d435f264dd7c2739f663a82990e4ec351dd42190edf6
mmlu,mmlu_pro:test:4239,openai_gpt56_sol,1.5,0.98,0.9954669652372276,0.995466965237,False,False,e522b50568e34baabb053935b7b622bc38b35ab1622e3d9c98bd8c9684ba30df
mmlu,mmlu_pro:test:4239,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,False,False,c96a383f9ff9b8445d0701cf9496370026de5676206ba95af9e16ac561304e3d
mmlu,mmlu_pro:test:4239,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,False,False,2ee08b3096be012ca5572253534dbbf2d93848d741eb73e4bf540cf54dcd6188
mmlu,mmlu_pro:test:4239,anthropic_sonnet5,0.0,0.72,0.72,0.72,False,True,6698ce48191b2592f719617373a2b1f42ddf818ac6bded02fef7ae71624c9da2
mmlu,mmlu_pro:test:4239,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,False,False,3345b75e17e3445db4e6c2d8e7f451a9cf0c8b9a0510c3ce9ee5016c73c0fefc
mmlu,mmlu_pro:test:4239,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,False,False,2918390873a2ac4391780b03522bff2ab43135818470c69d9cb8bd6e8118c2b7
mmlu,mmlu_pro:test:4328,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,c3f5429ed590f9290d10faff74f236fd812996cb219ea6865c3adba581de3bbb
mmlu,mmlu_pro:test:4328,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,def0ba45eda2b6ec503a10713f9b52d56adc2bdd671f32a1f97070d09eb0dbf0
mmlu,mmlu_pro:test:4328,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,ed3d36fe3238ca8ded2d6de26e3741fd08967dd87ebb2d045c14f3e87f25eef7
mmlu,mmlu_pro:test:4328,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,70c43004a67d4863343456faa0d92f75b3cf08a472a9794f4c3b3f12004255b5
mmlu,mmlu_pro:test:4328,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,7eb65abc855419b69fa43748d87e78e4d438758dc1b781c232cf804aa4c9b47e
mmlu,mmlu_pro:test:4328,anthropic_sonnet5,-1.5,0.4,0.12949118140280796,0.129491181403,True,False,2ec1870309ba5cad86592bb7a929392e3a3a2da35a04c0ee9267545a9851d65a
mmlu,mmlu_pro:test:4328,anthropic_sonnet5,-0.75,0.4,0.23949227494481842,0.239492274945,True,False,03318e425155b288633ac17225f6fd4dff4b61e9e876da1ce419f388d038ba0a
mmlu,mmlu_pro:test:4328,anthropic_sonnet5,0.0,0.4,0.4,0.4,True,True,907c4f38404c9df8480821463f3605b6921f331388eb7dfcc91e2f6e7a22ea93
mmlu,mmlu_pro:test:4328,anthropic_sonnet5,0.75,0.4,0.5852916800910739,0.585291680091,True,False,e1107ceba6886f393131820ef9a0b0465677c994423a394f60065822fac3eb3a
mmlu,mmlu_pro:test:4328,anthropic_sonnet5,1.5,0.4,0.7492347090660089,0.749234709066,True,False,61e5a9066a8a766d7cbe4daeb0b4c063eaec1e94e1f9380fcf2a049c5b63fdd9
mmlu,mmlu_pro:test:4368,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,8b9d962659a56e41390eb47585d71da7447dd530089e00a2eb3e7a89a67507ad
mmlu,mmlu_pro:test:4368,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,e44b046d6535a32ee1136450486af3b448a3516b417a16646057024985bced87
mmlu,mmlu_pro:test:4368,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,3b8ac111a63250c29f08637be9e07db036ab1a3203ddc71b45583eac63c9d691
mmlu,mmlu_pro:test:4368,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,45df2d51db15cb0a614a28cd59be2ad7377d74ef46ece1690eb61ab7d6b39874
mmlu,mmlu_pro:test:4368,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,89ffb54c29d6b4c5407da26f9314d4137b6f33fc4d6f10df27fc0cbba3f1412d
mmlu,mmlu_pro:test:4368,anthropic_sonnet5,-1.5,0.72,0.3645804170628424,0.364580417063,True,False,82bd4b10642af15222be225e9df58899ad9e01420c512bd5187e6237c70bc624
mmlu,mmlu_pro:test:4368,anthropic_sonnet5,-0.75,0.72,0.5484627787629106,0.548462778763,True,False,2730660ff0785e7a75e9325499b37c892adf33c061cd5f14fff9f7bfa5dbe080
mmlu,mmlu_pro:test:4368,anthropic_sonnet5,0.0,0.72,0.72,0.72,True,True,d5d6b6ac2011804b96474a8a4cda26ca9a9f4a2ac40cdf169d0e11233d6f9a07
mmlu,mmlu_pro:test:4368,anthropic_sonnet5,0.75,0.72,0.8448100041326249,0.844810004133,True,False,48073a5c265d18c574b83276d37695db8897f9bb767920985449c7fc8bf61b1e
mmlu,mmlu_pro:test:4368,anthropic_sonnet5,1.5,0.72,0.9201554944517072,0.920155494452,True,False,82b6e52cba00e3bba63c4ef82fc0764c1021ecf937b7457be2dd37f417d41f4b
mmlu,mmlu_pro:test:4388,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,68f917effdc702abfc38cdbac26107fcfae6ba6a647a084b03a476ba26f76a10
mmlu,mmlu_pro:test:4388,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,76184a1577f845d726b8097c7856d27ca0b5b557fe90ec26920631821e4908d7
mmlu,mmlu_pro:test:4388,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,889ed748b1ab563602b9b7d877d53c95f2f6d83449da13c68212d9876086dd5a
mmlu,mmlu_pro:test:4388,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,732eed7623f62b265cb948abbb692bdb45d44a0414f8e8eb79927df1e01728fb
mmlu,mmlu_pro:test:4388,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,c7bd81a5d9a2ec825fc07935d0d98241202c36cc1e76a0e1fd0398fdec10d936
mmlu,mmlu_pro:test:4388,anthropic_sonnet5,-1.5,0.75,0.40097897303615737,0.400978973036,False,False,6db8fa2db0ed28e6ceb984f3dc15160dc3700d55328530195834bc73fa26f32f
mmlu,mmlu_pro:test:4388,anthropic_sonnet5,-0.75,0.75,0.5862810221341224,0.586281022134,False,False,bb3a41fc9debccbd20b88ca6530a997cea0951c9d6c129108fd6dec8a1e45bd9
mmlu,mmlu_pro:test:4388,anthropic_sonnet5,0.0,0.75,0.75,0.75,False,True,c9e1016c869e24bb1da32ff6dad8e1d6cfda434757ecb4dadcc2353743a9bda5
mmlu,mmlu_pro:test:4388,anthropic_sonnet5,0.75,0.75,0.863964087441132,0.863964087441,False,False,fbc6a45f455316cdef678e5c67856f28ba13964a7b6916edc0fc9d47918a2e28
mmlu,mmlu_pro:test:4388,anthropic_sonnet5,1.5,0.75,0.9307722154980691,0.930772215498,False,False,52ff0c2ccac474c5e723da5e3a62f0a7cf5f76ce0ee9c5854dd5b76700a289ee
mmlu,mmlu_pro:test:4439,openai_gpt56_sol,-1.5,0.99,0.9566909942174234,0.956690994217,False,False,0c0a128f8a4f0c9c8d0e2b053dbc63c58148f7564a7fd5b376921e6250667ca1
mmlu,mmlu_pro:test:4439,openai_gpt56_sol,-0.75,0.99,0.9790638565595808,0.97906385656,False,False,2b47c370285408c181a0a45dd0ddd6f1e0a1e84fab92c81263a1deb90aa1d4a5
mmlu,mmlu_pro:test:4439,openai_gpt56_sol,0.0,0.99,0.99,0.99,False,True,3ed7c68df64b0e28d5fd2240e59ddd88995278768308342aa0747311e0735542
mmlu,mmlu_pro:test:4439,openai_gpt56_sol,0.75,0.99,0.9952512786303263,0.99525127863,False,False,0733c115d1e9a55eac3ae964dbfda9d95b95dbf0210212ac4ed42e63e55089e5
mmlu,mmlu_pro:test:4439,openai_gpt56_sol,1.5,0.99,0.9977512283699548,0.99775122837,False,False,acf4661607711ce7499a7df721abbcf121ee1409fa0c507688b7e06ff1c80055
mmlu,mmlu_pro:test:4439,anthropic_sonnet5,-1.5,0.9,0.6675721382568807,0.667572138257,False,False,ecebc69d1ac9db1696900b4f7f3223d4946dfaa826b335d2c5ae4d642d6353f9
mmlu,mmlu_pro:test:4439,anthropic_sonnet5,-0.75,0.9,0.8095709261986922,0.809570926199,False,False,b7ca479c3620ad48a0403e8d85c2bcf20fb98a32237ca9bdbe6a7b9df7d42746
mmlu,mmlu_pro:test:4439,anthropic_sonnet5,0.0,0.9,0.9,0.9,False,True,50ed17c413d6b661436a445b84399887c2d50665a4c44335f2679fa8cbb17f30
mmlu,mmlu_pro:test:4439,anthropic_sonnet5,0.75,0.9,0.950132150174834,0.950132150175,False,False,15a5bc0ed9d66b8a6d77572590ff781c84e10d609084bc869c869e5ead10881e
